antigen41|Q5HEC4|BA000018.3|mhcii|seq5894	antigen41|Q5HEC4|BA000018.3|mhcii|seq5894
antigen41|Q5HEC4|BA000018.3|mhcii|seq4521	antigen41|Q5HEC4|BA000018.3|mhcii|seq3545
antigen41|Q5HEC4|BA000018.3|mhcii|seq4521	antigen41|Q5HEC4|BA000018.3|mhcii|seq3542
antigen41|Q5HEC4|BA000018.3|mhcii|seq4521	antigen41|Q5HEC4|BA000018.3|mhcii|seq3543
antigen41|Q5HEC4|BA000018.3|mhcii|seq4521	antigen41|Q5HEC4|BA000018.3|mhcii|seq3544
antigen41|Q5HEC4|BA000018.3|mhcii|seq4521	antigen41|Q5HEC4|BA000018.3|mhcii|seq3546
antigen41|Q5HEC4|BA000018.3|mhcii|seq4521	antigen41|Q5HEC4|BA000018.3|mhcii|seq3547
antigen41|Q5HEC4|BA000018.3|mhcii|seq4521	antigen41|Q5HEC4|BA000018.3|mhcii|seq3548
antigen41|Q5HEC4|BA000018.3|mhcii|seq4521	antigen41|Q5HEC4|BA000018.3|mhcii|seq3549
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq4937
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq4934
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq4935
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq4936
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq4938
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq4939
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq4940
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq557
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq558
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq559
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq8985
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq8983
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq8984
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq8986
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq8987
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq8988
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq8982
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq2815
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq2817
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq2818
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq2812
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq2813
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq2814
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq2816
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq6656
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq669
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq6657
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq670
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq6658
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq671
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq6653
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq666
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq6654
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq667
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq6655
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq668
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq6620
antigen41|Q5HEC4|BA000018.3|mhcii|seq4937	antigen41|Q5HEC4|BA000018.3|mhcii|seq6621
antigen41|Q5HEC4|BA000018.3|mhcii|seq5321	antigen41|Q5HEC4|BA000018.3|mhcii|seq5321
antigen41|Q5HEC4|BA000018.3|mhcii|seq5321	antigen41|Q5HEC4|BA000018.3|mhcii|seq5320
antigen41|Q5HEC4|BA000018.3|mhcii|seq5321	antigen41|Q5HEC4|BA000018.3|mhcii|seq4557
antigen41|Q5HEC4|BA000018.3|mhcii|seq6025	antigen41|Q5HEC4|BA000018.3|mhcii|seq6025
antigen41|Q5HEC4|BA000018.3|mhcii|seq6025	antigen41|Q5HEC4|BA000018.3|mhcii|seq6026
antigen41|Q5HEC4|BA000018.3|mhcii|seq6409	antigen41|Q5HEC4|BA000018.3|mhcii|seq6409
antigen41|Q5HEC4|BA000018.3|mhcii|seq6505	antigen41|Q5HEC4|BA000018.3|mhcii|seq6505
antigen41|Q5HEC4|BA000018.3|mhcii|seq6505	antigen41|Q5HEC4|BA000018.3|mhcii|seq3804
antigen41|Q5HEC4|BA000018.3|mhcii|seq6505	antigen41|Q5HEC4|BA000018.3|mhcii|seq319
antigen41|Q5HEC4|BA000018.3|mhcii|seq6505	antigen41|Q5HEC4|BA000018.3|mhcii|seq320
antigen41|Q5HEC4|BA000018.3|mhcii|seq6985	antigen41|Q5HEC4|BA000018.3|mhcii|seq6985
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7209
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7204
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5509
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7205
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5510
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7206
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq2791
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5511
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7207
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq2792
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5512
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7208
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq8584
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq2793
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5513
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7369
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq8585
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq2794
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5514
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7370
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq8586
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq3659
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5419
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7371
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq8587
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq3660
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq4748
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5228
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5420
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7372
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq8588
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq3661
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq4749
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5229
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5421
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7373
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq8589
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq4750
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5422
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq7374
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq4751
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5423
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq4752
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq5424
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq6298
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq6299
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq6300
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq6301
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq6302
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq6303
antigen41|Q5HEC4|BA000018.3|mhcii|seq7209	antigen41|Q5HEC4|BA000018.3|mhcii|seq9279
antigen41|Q5HEC4|BA000018.3|mhcii|seq7465	antigen41|Q5HEC4|BA000018.3|mhcii|seq7465
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq7689
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq7684
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq7685
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq7686
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq7687
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq776
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq7688
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8648
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq777
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8649
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq778
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq779
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq780
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq3117
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8781
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8782
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8783
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq9551
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8784
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq9552
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq9553
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq9554
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq9555
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8884
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq9556
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq5077
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8885
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq5078
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8886
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1975
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq5079
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8887
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1976
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq5080
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8888
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1977
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq5081
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8889
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1978
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq5082
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1435
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1979
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1436
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1980
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1437
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1438
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8062
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1439
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8063
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq1440
antigen41|Q5HEC4|BA000018.3|mhcii|seq7689	antigen41|Q5HEC4|BA000018.3|mhcii|seq8064
antigen41|Q5HEC4|BA000018.3|mhcii|seq8425	antigen41|Q5HEC4|BA000018.3|mhcii|seq8425
antigen41|Q5HEC4|BA000018.3|mhcii|seq8905	antigen41|Q5HEC4|BA000018.3|mhcii|seq8905
antigen41|Q5HEC4|BA000018.3|mhcii|seq8905	antigen41|Q5HEC4|BA000018.3|mhcii|seq8066
antigen41|Q5HEC4|CP000253.1|mhcii|seq132	antigen41|Q5HEC4|CP000253.1|mhcii|seq132
antigen41|Q5HEC4|CP000253.1|mhcii|seq164	antigen41|Q5HEC4|CP000253.1|mhcii|seq164
antigen41|Q5HEC4|CP000253.1|mhcii|seq196	antigen41|Q5HEC4|CP000253.1|mhcii|seq196
antigen41|Q5HEC4|CP000253.1|mhcii|seq388	antigen41|Q5HEC4|CP000253.1|mhcii|seq388
antigen41|Q5HEC4|CP000253.1|mhcii|seq388	antigen41|Q5HEC4|CP000253.1|mhcii|seq837
antigen41|Q5HEC4|CP000253.1|mhcii|seq388	antigen41|Q5HEC4|CP000253.1|mhcii|seq838
antigen41|Q5HEC4|CP000253.1|mhcii|seq388	antigen41|Q5HEC4|CP000253.1|mhcii|seq1262
antigen41|Q5HEC4|CP000253.1|mhcii|seq388	antigen41|Q5HEC4|CP000253.1|mhcii|seq475
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq484
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq481
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq482
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq483
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq899
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq109
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq898
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq108
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq900
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq110
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq901
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq111
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq485
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq486
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq968
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq969
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq970
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq971
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq845
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq1357
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq846
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq1358
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq847
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq848
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq849
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq598
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq595
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq596
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq597
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq599
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq600
antigen41|Q5HEC4|CP000253.1|mhcii|seq484	antigen41|Q5HEC4|CP000253.1|mhcii|seq601
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1028
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1024
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1025
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1057
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1026
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1058
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1027
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1059
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1060
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq746
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1413
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq747
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1414
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1580
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq187
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1549
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1581
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq188
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1550
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1582
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq189
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1551
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1583
antigen41|Q5HEC4|CP000253.1|mhcii|seq1028	antigen41|Q5HEC4|CP000253.1|mhcii|seq1552
antigen41|Q5HEC4|CP000253.1|mhcii|seq1156	antigen41|Q5HEC4|CP000253.1|mhcii|seq1156
antigen41|Q5HEC4|CP000253.1|mhcii|seq1220	antigen41|Q5HEC4|CP000253.1|mhcii|seq1220
antigen41|Q5HEC4|CP000253.1|mhcii|seq1220	antigen41|Q5HEC4|CP000253.1|mhcii|seq1217
antigen41|Q5HEC4|CP000253.1|mhcii|seq1220	antigen41|Q5HEC4|CP000253.1|mhcii|seq1218
antigen41|Q5HEC4|CP000253.1|mhcii|seq1220	antigen41|Q5HEC4|CP000253.1|mhcii|seq1219
antigen41|Q5HEC4|CP000253.1|mhcii|seq1220	antigen41|Q5HEC4|CP000253.1|mhcii|seq550
