antigen188|Q5HGH0|BX571856.1|mhcii|seq1126	antigen188|Q5HGH0|BX571856.1|mhcii|seq1126
antigen188|Q5HGH0|BX571856.1|mhcii|seq628	antigen188|Q5HGH0|BX571856.1|mhcii|seq626
antigen188|Q5HGH0|BX571856.1|mhcii|seq628	antigen188|Q5HGH0|BX571856.1|mhcii|seq627
antigen188|Q5HGH0|BX571856.1|mhcii|seq628	antigen188|Q5HGH0|BX571856.1|mhcii|seq629
antigen188|Q5HGH0|BX571856.1|mhcii|seq628	antigen188|Q5HGH0|BX571856.1|mhcii|seq2907
antigen188|Q5HGH0|BX571856.1|mhcii|seq628	antigen188|Q5HGH0|BX571856.1|mhcii|seq630
antigen188|Q5HGH0|BX571856.1|mhcii|seq628	antigen188|Q5HGH0|BX571856.1|mhcii|seq2908
antigen188|Q5HGH0|BX571856.1|mhcii|seq724	antigen188|Q5HGH0|BX571856.1|mhcii|seq724
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq852
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq853
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1209
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1210
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3643
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq778
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq774
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq775
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq616
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq776
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq617
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq777
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq618
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq619
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq779
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq620
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq780
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq621
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq781
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq622
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq466
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq467
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3251
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq468
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3252
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq469
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3253
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq470
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq854
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq855
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq2295
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq856
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq2296
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq857
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq2297
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq2298
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq699
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1211
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq2299
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq700
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1212
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq2300
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3644
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq701
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1213
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3645
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq702
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1214
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3246
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq773
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3243
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3244
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3245
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq847
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3247
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq848
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3248
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq849
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3249
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq850
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3250
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq851
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3187
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3636
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq202
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1205
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3637
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq203
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1206
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3638
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq204
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1207
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3639
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq1208
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3640
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3641
antigen188|Q5HGH0|BX571856.1|mhcii|seq852	antigen188|Q5HGH0|BX571856.1|mhcii|seq3642
antigen188|Q5HGH0|BX571856.1|mhcii|seq916	antigen188|Q5HGH0|BX571856.1|mhcii|seq916
antigen188|Q5HGH0|BX571856.1|mhcii|seq916	antigen188|Q5HGH0|BX571856.1|mhcii|seq917
antigen188|Q5HGH0|BX571856.1|mhcii|seq2783	antigen188|Q5HGH0|BX571856.1|mhcii|seq2783
antigen188|Q5HGH0|BX571856.1|mhcii|seq3135	antigen188|Q5HGH0|BX571856.1|mhcii|seq3135
antigen188|Q5HGH0|BX571856.1|mhcii|seq3391	antigen188|Q5HGH0|BX571856.1|mhcii|seq3391
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3423
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3361
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3362
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3363
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq681
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq1545
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq1543
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq680
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq1544
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq2344
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq2341
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq2342
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq2343
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq2345
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq2346
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq2347
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq1546
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq1277
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq1278
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq1279
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq1280
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3029
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3030
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3031
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3422
antigen188|Q5HGH0|BX571856.1|mhcii|seq3423	antigen188|Q5HGH0|BX571856.1|mhcii|seq3421
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq320
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3077
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq321
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3078
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq2189
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq318
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3075
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq711
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3092
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq322
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3079
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq709
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3090
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq710
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3091
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq712
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3093
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq713
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3094
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3601
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq182
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq181
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3500
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3497
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3498
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq2187
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3499
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq2188
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3471
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq319
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3076
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq1504
antigen188|Q5HGH0|BX571856.1|mhcii|seq320	antigen188|Q5HGH0|BX571856.1|mhcii|seq3089
antigen188|Q5HGH0|BX571856.1|mhcii|seq1216	antigen188|Q5HGH0|BX571856.1|mhcii|seq1216
antigen188|Q5HGH0|BX571856.1|mhcii|seq1408	antigen188|Q5HGH0|BX571856.1|mhcii|seq1408
antigen188|Q5HGH0|BX571856.1|mhcii|seq1408	antigen188|Q5HGH0|BX571856.1|mhcii|seq3270
antigen188|Q5HGH0|BX571856.1|mhcii|seq1664	antigen188|Q5HGH0|BX571856.1|mhcii|seq1664
antigen188|Q5HGH0|BX571856.1|mhcii|seq1664	antigen188|Q5HGH0|BX571856.1|mhcii|seq1663
antigen188|Q5HGH0|BX571856.1|mhcii|seq1664	antigen188|Q5HGH0|BX571856.1|mhcii|seq3104
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq1856
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq1854
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq1247
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq1855
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq933
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq931
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq932
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq934
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq1261
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq1262
antigen188|Q5HGH0|BX571856.1|mhcii|seq1856	antigen188|Q5HGH0|BX571856.1|mhcii|seq1246
antigen188|Q5HGH0|BX571856.1|mhcii|seq2155	antigen188|Q5HGH0|BX571856.1|mhcii|seq2155
antigen188|Q5HGH0|BX571856.1|mhcii|seq2699	antigen188|Q5HGH0|BX571856.1|mhcii|seq2699
antigen188|Q5HGH0|BX571856.1|mhcii|seq3179	antigen188|Q5HGH0|BX571856.1|mhcii|seq3179
antigen188|Q5HGH0|BX571856.1|mhcii|seq3467	antigen188|Q5HGH0|BX571856.1|mhcii|seq3467
antigen188|Q5HGH0|BX571856.1|mhcii|seq3467	antigen188|Q5HGH0|BX571856.1|mhcii|seq3466
antigen188|Q5HGH0|BX571856.1|mhcii|seq3467	antigen188|Q5HGH0|BX571856.1|mhcii|seq3470
antigen188|Q5HGH0|BX571856.1|mhcii|seq3467	antigen188|Q5HGH0|BX571856.1|mhcii|seq1499
antigen188|Q5HGH0|BX571856.1|mhcii|seq3467	antigen188|Q5HGH0|BX571856.1|mhcii|seq3496
antigen188|Q5HGH0|BX571856.1|mhcii|seq76	antigen188|Q5HGH0|BX571856.1|mhcii|seq76
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq876
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2407
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1576
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2408
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1577
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1098
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1578
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq875
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1099
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2315
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1100
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq877
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2317
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq878
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq879
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq880
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1608
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq481
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2401
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq482
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2402
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq483
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2403
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq484
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2404
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1605
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2405
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1606
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2406
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1607
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2311
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2312
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq873
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1609
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2313
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq874
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1610
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1611
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq891
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq892
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1756
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq893
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1757
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq894
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2318
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2409
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2314
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1579
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq1580
antigen188|Q5HGH0|BX571856.1|mhcii|seq876	antigen188|Q5HGH0|BX571856.1|mhcii|seq2316
antigen188|Q5HGH0|BX571856.1|mhcii|seq1036	antigen188|Q5HGH0|BX571856.1|mhcii|seq1036
antigen188|Q5HGH0|BX571856.1|mhcii|seq1036	antigen188|Q5HGH0|BX571856.1|mhcii|seq1795
antigen188|Q5HGH0|BX571856.1|mhcii|seq1036	antigen188|Q5HGH0|BX571856.1|mhcii|seq1796
antigen188|Q5HGH0|BX571856.1|mhcii|seq1036	antigen188|Q5HGH0|BX571856.1|mhcii|seq1991
antigen188|Q5HGH0|BX571856.1|mhcii|seq1036	antigen188|Q5HGH0|BX571856.1|mhcii|seq1038
antigen188|Q5HGH0|BX571856.1|mhcii|seq1132	antigen188|Q5HGH0|BX571856.1|mhcii|seq1132
antigen188|Q5HGH0|BX571856.1|mhcii|seq1132	antigen188|Q5HGH0|BX571856.1|mhcii|seq1129
antigen188|Q5HGH0|BX571856.1|mhcii|seq1132	antigen188|Q5HGH0|BX571856.1|mhcii|seq1130
antigen188|Q5HGH0|BX571856.1|mhcii|seq1132	antigen188|Q5HGH0|BX571856.1|mhcii|seq1131
antigen188|Q5HGH0|BX571856.1|mhcii|seq1132	antigen188|Q5HGH0|BX571856.1|mhcii|seq1133
antigen188|Q5HGH0|BX571856.1|mhcii|seq1132	antigen188|Q5HGH0|BX571856.1|mhcii|seq1134
antigen188|Q5HGH0|BX571856.1|mhcii|seq1132	antigen188|Q5HGH0|BX571856.1|mhcii|seq1904
