antigen180|P99070|CP002114.3|mhcii|seq4196	antigen180|P99070|CP002114.3|mhcii|seq4196
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq278
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq3062
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq279
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq2455
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq3063
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq280
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq2456
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq281
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq2457
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq282
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq2458
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq1661
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq958
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq1662
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq959
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq1663
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq960
antigen180|P99070|CP002114.3|mhcii|seq2452	antigen180|P99070|CP002114.3|mhcii|seq1664
antigen180|P99070|CP002114.3|mhcii|seq2740	antigen180|P99070|CP002114.3|mhcii|seq2740
antigen180|P99070|CP002114.3|mhcii|seq2740	antigen180|P99070|CP002114.3|mhcii|seq3602
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3252
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3251
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3220
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq4084
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3221
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3253
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3222
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3250
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3161
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3160
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3162
antigen180|P99070|CP002114.3|mhcii|seq3252	antigen180|P99070|CP002114.3|mhcii|seq3163
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq949
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq946
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq947
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq948
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq950
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq951
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq24
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq590
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq119
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq25
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq591
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq120
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq26
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq592
antigen180|P99070|CP002114.3|mhcii|seq949	antigen180|P99070|CP002114.3|mhcii|seq121
antigen180|P99070|CP002114.3|mhcii|seq1013	antigen180|P99070|CP002114.3|mhcii|seq1013
antigen180|P99070|CP002114.3|mhcii|seq1013	antigen180|P99070|CP002114.3|mhcii|seq173
antigen180|P99070|CP002114.3|mhcii|seq1141	antigen180|P99070|CP002114.3|mhcii|seq1141
antigen180|P99070|CP002114.3|mhcii|seq1141	antigen180|P99070|CP002114.3|mhcii|seq1138
antigen180|P99070|CP002114.3|mhcii|seq1141	antigen180|P99070|CP002114.3|mhcii|seq3211
antigen180|P99070|CP002114.3|mhcii|seq1141	antigen180|P99070|CP002114.3|mhcii|seq1970
antigen180|P99070|CP002114.3|mhcii|seq1141	antigen180|P99070|CP002114.3|mhcii|seq1139
antigen180|P99070|CP002114.3|mhcii|seq1141	antigen180|P99070|CP002114.3|mhcii|seq3212
antigen180|P99070|CP002114.3|mhcii|seq1141	antigen180|P99070|CP002114.3|mhcii|seq1140
antigen180|P99070|CP002114.3|mhcii|seq1141	antigen180|P99070|CP002114.3|mhcii|seq3213
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq1717
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq1718
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq972
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq513
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq2627
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq969
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq970
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq971
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq2222
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq2223
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq2224
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq2225
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq1719
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq1720
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq3771
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq3297
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq511
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq512
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq1716
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq509
antigen180|P99070|CP002114.3|mhcii|seq1717	antigen180|P99070|CP002114.3|mhcii|seq510
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1877
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq225
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1964
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1965
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1966
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1135
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq3208
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1967
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1136
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq3209
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1968
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1137
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq3210
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1969
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1874
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq222
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1875
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq223
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1876
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq224
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1878
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq226
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1047
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq192
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1879
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq227
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1048
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq193
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1880
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1049
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq194
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1050
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq195
antigen180|P99070|CP002114.3|mhcii|seq1877	antigen180|P99070|CP002114.3|mhcii|seq1051
antigen180|P99070|CP002114.3|mhcii|seq2037	antigen180|P99070|CP002114.3|mhcii|seq2037
antigen180|P99070|CP002114.3|mhcii|seq2037	antigen180|P99070|CP002114.3|mhcii|seq2038
antigen180|P99070|CP002114.3|mhcii|seq2101	antigen180|P99070|CP002114.3|mhcii|seq2101
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq2133
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq1446
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq3366
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq1447
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq1448
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq2131
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq2132
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq1301
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq1302
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq2134
antigen180|P99070|CP002114.3|mhcii|seq2133	antigen180|P99070|CP002114.3|mhcii|seq1303
antigen180|P99070|CP002114.3|mhcii|seq3381	antigen180|P99070|CP002114.3|mhcii|seq3381
antigen180|P99070|CP002114.3|mhcii|seq3381	antigen180|P99070|CP002114.3|mhcii|seq3266
antigen180|P99070|CP002114.3|mhcii|seq150	antigen180|P99070|CP002114.3|mhcii|seq150
antigen180|P99070|CP002114.3|mhcii|seq150	antigen180|P99070|CP002114.3|mhcii|seq884
antigen180|P99070|CP002114.3|mhcii|seq150	antigen180|P99070|CP002114.3|mhcii|seq796
antigen180|P99070|CP002114.3|mhcii|seq150	antigen180|P99070|CP002114.3|mhcii|seq797
antigen180|P99070|CP002114.3|mhcii|seq374	antigen180|P99070|CP002114.3|mhcii|seq374
antigen180|P99070|CP002114.3|mhcii|seq374	antigen180|P99070|CP002114.3|mhcii|seq375
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq406
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq407
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq408
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq409
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq3873
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq1701
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq1702
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq1703
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq404
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq405
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq3871
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq3872
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq1992
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq1993
antigen180|P99070|CP002114.3|mhcii|seq406	antigen180|P99070|CP002114.3|mhcii|seq3441
antigen180|P99070|CP002114.3|mhcii|seq1238	antigen180|P99070|CP002114.3|mhcii|seq1238
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1366
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1834
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1835
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq812
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1836
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1837
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3089
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3665
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3812
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3414
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq346
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3090
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3666
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3813
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3415
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq347
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1363
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3091
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3667
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3814
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3416
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq348
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1364
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3092
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1365
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3093
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3094
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1367
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3095
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1368
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1369
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1370
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1245
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1246
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3668
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3815
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3417
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq349
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3669
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3816
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3418
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq350
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3670
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3817
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq3419
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq351
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq352
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq1244
antigen180|P99070|CP002114.3|mhcii|seq1366	antigen180|P99070|CP002114.3|mhcii|seq811
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2486
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq3573
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2315
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2312
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2313
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2314
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq1906
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq1907
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2771
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2772
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq885
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2773
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2166
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2774
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2167
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2487
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq3574
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2488
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq3575
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2489
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq3576
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2770
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq2485
antigen180|P99070|CP002114.3|mhcii|seq2486	antigen180|P99070|CP002114.3|mhcii|seq3572
antigen180|P99070|CP002114.3|mhcii|seq2870	antigen180|P99070|CP002114.3|mhcii|seq2870
antigen180|P99070|CP002114.3|mhcii|seq2870	antigen180|P99070|CP002114.3|mhcii|seq2274
antigen180|P99070|CP002114.3|mhcii|seq2870	antigen180|P99070|CP002114.3|mhcii|seq3409
antigen180|P99070|CP002114.3|mhcii|seq2870	antigen180|P99070|CP002114.3|mhcii|seq2931
antigen180|P99070|CP002114.3|mhcii|seq2870	antigen180|P99070|CP002114.3|mhcii|seq311
antigen180|P99070|CP002114.3|mhcii|seq3190	antigen180|P99070|CP002114.3|mhcii|seq3190
antigen180|P99070|CP002114.3|mhcii|seq3766	antigen180|P99070|CP002114.3|mhcii|seq3766
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq4022
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq4023
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq2755
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq2982
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq2980
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq2981
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq4021
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq571
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq569
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq570
antigen180|P99070|CP002114.3|mhcii|seq4022	antigen180|P99070|CP002114.3|mhcii|seq574
antigen180|P99070|CP002114.3|mhcii|seq599	antigen180|P99070|CP002114.3|mhcii|seq599
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq631
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq1921
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq3240
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq3
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq449
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq68
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq67
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq2
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq4
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq450
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq69
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq5
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq451
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq70
antigen180|P99070|CP002114.3|mhcii|seq631	antigen180|P99070|CP002114.3|mhcii|seq2419
