antigen90|A5IRH5|BX571856.1|mhcii|seq225	antigen90|A5IRH5|BX571856.1|mhcii|seq225
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq3027
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq2036
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq2100
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq3028
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq3220
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq3221
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq3222
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq3223
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq3224
antigen90|A5IRH5|BX571856.1|mhcii|seq134	antigen90|A5IRH5|BX571856.1|mhcii|seq3225
antigen90|A5IRH5|BX571856.1|mhcii|seq390	antigen90|A5IRH5|BX571856.1|mhcii|seq390
antigen90|A5IRH5|BX571856.1|mhcii|seq390	antigen90|A5IRH5|BX571856.1|mhcii|seq2685
antigen90|A5IRH5|BX571856.1|mhcii|seq390	antigen90|A5IRH5|BX571856.1|mhcii|seq391
antigen90|A5IRH5|BX571856.1|mhcii|seq390	antigen90|A5IRH5|BX571856.1|mhcii|seq2686
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq422
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq421
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq423
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq3286
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq2652
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq420
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq1316
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq1314
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq1315
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq2651
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq1949
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq1948
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq1950
antigen90|A5IRH5|BX571856.1|mhcii|seq422	antigen90|A5IRH5|BX571856.1|mhcii|seq1951
antigen90|A5IRH5|BX571856.1|mhcii|seq1094	antigen90|A5IRH5|BX571856.1|mhcii|seq1094
antigen90|A5IRH5|BX571856.1|mhcii|seq1670	antigen90|A5IRH5|BX571856.1|mhcii|seq1670
antigen90|A5IRH5|BX571856.1|mhcii|seq1670	antigen90|A5IRH5|BX571856.1|mhcii|seq2775
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1894
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1889
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1890
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1891
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1892
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1893
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq848
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq849
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2353
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq850
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2354
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq851
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2355
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2356
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2357
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2358
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2903
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2904
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1274
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2458
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1275
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2459
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1276
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq2460
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1277
antigen90|A5IRH5|BX571856.1|mhcii|seq1894	antigen90|A5IRH5|BX571856.1|mhcii|seq1278
antigen90|A5IRH5|BX571856.1|mhcii|seq2118	antigen90|A5IRH5|BX571856.1|mhcii|seq2118
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2150
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2148
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2149
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq854
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq855
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq1239
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2521
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq1236
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2518
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq1237
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2519
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq1238
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2520
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq1240
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2522
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq2999
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq3000
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq3001
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq3002
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq857
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq856
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq858
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq349
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq346
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq347
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq348
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq350
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq351
antigen90|A5IRH5|BX571856.1|mhcii|seq2150	antigen90|A5IRH5|BX571856.1|mhcii|seq352
antigen90|A5IRH5|BX571856.1|mhcii|seq2182	antigen90|A5IRH5|BX571856.1|mhcii|seq2182
antigen90|A5IRH5|BX571856.1|mhcii|seq2182	antigen90|A5IRH5|BX571856.1|mhcii|seq33
antigen90|A5IRH5|BX571856.1|mhcii|seq2182	antigen90|A5IRH5|BX571856.1|mhcii|seq2180
antigen90|A5IRH5|BX571856.1|mhcii|seq2182	antigen90|A5IRH5|BX571856.1|mhcii|seq2181
antigen90|A5IRH5|BX571856.1|mhcii|seq2182	antigen90|A5IRH5|BX571856.1|mhcii|seq32
antigen90|A5IRH5|BX571856.1|mhcii|seq2182	antigen90|A5IRH5|BX571856.1|mhcii|seq1141
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2406
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2404
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2405
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq395
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2690
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2407
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq392
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2687
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2408
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq393
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2688
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq394
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2689
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq396
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2691
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2124
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq397
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2692
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2125
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq398
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2126
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq886
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2717
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq3264
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq884
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2715
antigen90|A5IRH5|BX571856.1|mhcii|seq2406	antigen90|A5IRH5|BX571856.1|mhcii|seq2714
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2758
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2753
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2754
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2755
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2756
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2757
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1383
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1384
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1385
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1386
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2570
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1387
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2571
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1388
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2540
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2572
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2541
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2573
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2542
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2574
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2543
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2575
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq880
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2544
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq3088
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq881
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2545
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq3089
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq882
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq3090
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq883
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq3091
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq3092
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1493
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1589
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1590
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2966
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1591
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2967
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1592
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq2968
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1529
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1593
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1530
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1594
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1531
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1532
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1533
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1182
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1534
antigen90|A5IRH5|BX571856.1|mhcii|seq2758	antigen90|A5IRH5|BX571856.1|mhcii|seq1183
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2918
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2914
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2915
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1924
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2916
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq261
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1925
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2917
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq262
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1926
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq263
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1159
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1927
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2919
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq264
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1160
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1928
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2920
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq265
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1161
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1929
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2921
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq266
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1162
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1930
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1163
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1931
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq1164
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq3250
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq3251
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq3252
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq3253
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq3254
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq3255
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq3321
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2885
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq3322
antigen90|A5IRH5|BX571856.1|mhcii|seq2918	antigen90|A5IRH5|BX571856.1|mhcii|seq2886
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq3110
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq3108
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq3109
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq2409
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq885
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq2716
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq887
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq2718
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq3226
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq3227
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq1760
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq1762
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq1761
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq1963
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq1964
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq1965
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq465
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq466
antigen90|A5IRH5|BX571856.1|mhcii|seq3110	antigen90|A5IRH5|BX571856.1|mhcii|seq3228
antigen90|A5IRH5|BX571856.1|mhcii|seq135	antigen90|A5IRH5|BX571856.1|mhcii|seq135
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq199
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq196
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq197
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq198
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq200
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq846
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq843
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq844
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq845
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq847
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq436
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq435
antigen90|A5IRH5|BX571856.1|mhcii|seq199	antigen90|A5IRH5|BX571856.1|mhcii|seq437
