antigen169|Q7A0H5|CP002114.3|mhcii|seq289	antigen169|Q7A0H5|CP002114.3|mhcii|seq289
antigen169|Q7A0H5|CP002114.3|mhcii|seq1544	antigen169|Q7A0H5|CP002114.3|mhcii|seq2235
antigen169|Q7A0H5|CP002114.3|mhcii|seq1544	antigen169|Q7A0H5|CP002114.3|mhcii|seq348
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1640
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1154
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1155
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1156
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1157
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1637
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1158
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1638
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1063
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1159
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1639
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1064
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1065
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1641
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1066
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1642
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1643
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq2223
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq919
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1719
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq920
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq921
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq698
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq699
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq859
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq860
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq861
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq2224
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq2157
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq2158
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq2222
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq2225
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1531
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1532
antigen169|Q7A0H5|CP002114.3|mhcii|seq1640	antigen169|Q7A0H5|CP002114.3|mhcii|seq1533
antigen169|Q7A0H5|CP002114.3|mhcii|seq233	antigen169|Q7A0H5|CP002114.3|mhcii|seq233
antigen169|Q7A0H5|CP002114.3|mhcii|seq233	antigen169|Q7A0H5|CP002114.3|mhcii|seq234
antigen169|Q7A0H5|CP002114.3|mhcii|seq233	antigen169|Q7A0H5|CP002114.3|mhcii|seq235
antigen169|Q7A0H5|CP002114.3|mhcii|seq1417	antigen169|Q7A0H5|CP002114.3|mhcii|seq1417
antigen169|Q7A0H5|CP002114.3|mhcii|seq1417	antigen169|Q7A0H5|CP002114.3|mhcii|seq1905
antigen169|Q7A0H5|CP002114.3|mhcii|seq1769	antigen169|Q7A0H5|CP002114.3|mhcii|seq1769
antigen169|Q7A0H5|CP002114.3|mhcii|seq1769	antigen169|Q7A0H5|CP002114.3|mhcii|seq159
antigen169|Q7A0H5|CP002114.3|mhcii|seq106	antigen169|Q7A0H5|CP002114.3|mhcii|seq106
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq298
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1601
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq294
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq295
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq296
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1096
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq297
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1097
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1098
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq299
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1099
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1100
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1777
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq178
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1992
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1049
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq2098
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq179
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1993
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1050
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq2099
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq180
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1994
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1051
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq2100
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq181
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1995
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1052
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq2101
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq379
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq380
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1596
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq381
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1597
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq382
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1598
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1599
antigen169|Q7A0H5|CP002114.3|mhcii|seq298	antigen169|Q7A0H5|CP002114.3|mhcii|seq1600
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq1578
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq1669
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq1577
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq1579
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq1581
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq1107
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq78
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq1035
antigen169|Q7A0H5|CP002114.3|mhcii|seq1578	antigen169|Q7A0H5|CP002114.3|mhcii|seq1668
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1610
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1919
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1607
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1916
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1608
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1917
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1609
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1918
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1611
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1920
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1612
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1921
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1613
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq499
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq500
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1309
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1882
antigen169|Q7A0H5|CP002114.3|mhcii|seq1610	antigen169|Q7A0H5|CP002114.3|mhcii|seq1310
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1930
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1845
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq986
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq962
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq961
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq963
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq964
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq959
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq960
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1928
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1929
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1931
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1846
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq987
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1933
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1848
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq989
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1932
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1847
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq988
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1934
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1849
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq990
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1935
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1850
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq991
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1936
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1851
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq992
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq782
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq783
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq784
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq785
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq276
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq274
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq275
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq277
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq278
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq279
antigen169|Q7A0H5|CP002114.3|mhcii|seq1930	antigen169|Q7A0H5|CP002114.3|mhcii|seq1844
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq395
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq393
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq394
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq396
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq397
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1235
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1204
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1428
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1205
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1429
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1245
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq95
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1246
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq96
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1247
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq97
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq1248
antigen169|Q7A0H5|CP002114.3|mhcii|seq395	antigen169|Q7A0H5|CP002114.3|mhcii|seq98
antigen169|Q7A0H5|CP002114.3|mhcii|seq2123	antigen169|Q7A0H5|CP002114.3|mhcii|seq2123
antigen169|Q7A0H5|CP002114.3|mhcii|seq2123	antigen169|Q7A0H5|CP002114.3|mhcii|seq1944
antigen169|Q7A0H5|CP002114.3|mhcii|seq76	antigen169|Q7A0H5|CP002114.3|mhcii|seq76
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq364
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq249
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq248
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq250
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq251
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq828
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq826
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq827
antigen169|Q7A0H5|CP002114.3|mhcii|seq364	antigen169|Q7A0H5|CP002114.3|mhcii|seq829
antigen169|Q7A0H5|CP002114.3|mhcii|seq1228	antigen169|Q7A0H5|CP002114.3|mhcii|seq1228
antigen169|Q7A0H5|CP002114.3|mhcii|seq1228	antigen169|Q7A0H5|CP002114.3|mhcii|seq1227
antigen169|Q7A0H5|CP002114.3|mhcii|seq1228	antigen169|Q7A0H5|CP002114.3|mhcii|seq1197
antigen169|Q7A0H5|CP002114.3|mhcii|seq1228	antigen169|Q7A0H5|CP002114.3|mhcii|seq1198
antigen169|Q7A0H5|CP002114.3|mhcii|seq1228	antigen169|Q7A0H5|CP002114.3|mhcii|seq1486
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1388
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1289
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1859
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1287
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1288
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1290
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1291
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1389
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1390
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1167
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1860
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1391
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1168
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1861
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1169
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1862
antigen169|Q7A0H5|CP002114.3|mhcii|seq1388	antigen169|Q7A0H5|CP002114.3|mhcii|seq1387
antigen169|Q7A0H5|CP002114.3|mhcii|seq2156	antigen169|Q7A0H5|CP002114.3|mhcii|seq2156
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq2188
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq2187
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq2186
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1332
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1333
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq2138
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1340
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq111
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1421
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1909
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq2189
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1422
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1910
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq2190
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1423
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1911
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1424
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1912
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1334
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1335
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1337
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq108
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1338
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq109
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1339
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq110
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq2139
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq2140
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq1341
antigen169|Q7A0H5|CP002114.3|mhcii|seq2188	antigen169|Q7A0H5|CP002114.3|mhcii|seq112
antigen169|Q7A0H5|CP002114.3|mhcii|seq557	antigen169|Q7A0H5|CP002114.3|mhcii|seq557
