antigen41|Q5HEC4|CP000253.1|mhcii|seq1298	antigen41|Q5HEC4|CP000253.1|mhcii|seq1298
antigen41|Q5HEC4|CP000253.1|mhcii|seq846	antigen41|Q5HEC4|CP000253.1|mhcii|seq845
antigen41|Q5HEC4|CP000253.1|mhcii|seq846	antigen41|Q5HEC4|CP000253.1|mhcii|seq847
antigen41|Q5HEC4|CP000253.1|mhcii|seq846	antigen41|Q5HEC4|CP000253.1|mhcii|seq848
antigen41|Q5HEC4|CP000253.1|mhcii|seq846	antigen41|Q5HEC4|CP000253.1|mhcii|seq849
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq942
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1428
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq521
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq939
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1425
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1195
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1447
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq940
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1426
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1068
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq333
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq941
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1427
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1069
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq334
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1070
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq335
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq943
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1429
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1071
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq944
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1430
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq1072
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq978
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq979
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq980
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq981
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq982
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq857
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq858
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq859
antigen41|Q5HEC4|CP000253.1|mhcii|seq942	antigen41|Q5HEC4|CP000253.1|mhcii|seq860
antigen41|Q5HEC4|CP000253.1|mhcii|seq1550	antigen41|Q5HEC4|CP000253.1|mhcii|seq1550
antigen41|Q5HEC4|CP000253.1|mhcii|seq1550	antigen41|Q5HEC4|CP000253.1|mhcii|seq1057
antigen41|Q5HEC4|CP000253.1|mhcii|seq1550	antigen41|Q5HEC4|CP000253.1|mhcii|seq1548
antigen41|Q5HEC4|CP000253.1|mhcii|seq271	antigen41|Q5HEC4|CP000253.1|mhcii|seq271
antigen41|Q5HEC4|CP000253.1|mhcii|seq16	antigen41|Q5HEC4|CP000253.1|mhcii|seq16
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq368
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1089
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1190
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1442
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1191
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1443
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1192
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1444
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1193
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1445
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1131
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1132
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq365
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1133
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq366
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1134
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq367
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq369
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1086
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1087
antigen41|Q5HEC4|CP000253.1|mhcii|seq368	antigen41|Q5HEC4|CP000253.1|mhcii|seq1088
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq528
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1153
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq524
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq525
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq526
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq527
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq912
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq337
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq529
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq913
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq945
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1073
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq338
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq530
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq914
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1074
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq339
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq531
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq915
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq532
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq916
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq533
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1206
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1458
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1207
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1459
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1208
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1460
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1209
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1461
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1146
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1210
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1462
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1147
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1211
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1463
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1148
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1149
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1150
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1151
antigen41|Q5HEC4|CP000253.1|mhcii|seq528	antigen41|Q5HEC4|CP000253.1|mhcii|seq1152
antigen41|Q5HEC4|CP000253.1|mhcii|seq560	antigen41|Q5HEC4|CP000253.1|mhcii|seq560
antigen41|Q5HEC4|CP000253.1|mhcii|seq560	antigen41|Q5HEC4|CP000253.1|mhcii|seq1404
antigen41|Q5HEC4|CP000253.1|mhcii|seq534	antigen41|Q5HEC4|CP000253.1|mhcii|seq534
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq854
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq1188
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq1440
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq1186
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq1187
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq1189
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq1441
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq974
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq1422
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq977
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq938
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq1424
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq975
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq976
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq855
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq856
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq852
antigen41|Q5HEC4|CP000253.1|mhcii|seq854	antigen41|Q5HEC4|CP000253.1|mhcii|seq853
antigen41|Q5HEC4|CP000253.1|mhcii|seq535	antigen41|Q5HEC4|CP000253.1|mhcii|seq535
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq791
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq788
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq789
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq790
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq792
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq793
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq794
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq457
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq454
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq455
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq456
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq458
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq459
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq599
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq596
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq597
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq598
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq600
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq601
antigen41|Q5HEC4|CP000253.1|mhcii|seq791	antigen41|Q5HEC4|CP000253.1|mhcii|seq602
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1143
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1452
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1141
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1142
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1144
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1145
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq520
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq519
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq522
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq523
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq336
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1203
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1455
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1201
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1453
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1202
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1454
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1204
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1456
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1205
antigen41|Q5HEC4|CP000253.1|mhcii|seq1143	antigen41|Q5HEC4|CP000253.1|mhcii|seq1457
antigen41|Q5HEC4|CP000253.1|mhcii|seq1527	antigen41|Q5HEC4|CP000253.1|mhcii|seq1527
antigen41|Q5HEC4|CP000253.1|mhcii|seq376	antigen41|Q5HEC4|CP000253.1|mhcii|seq376
antigen41|Q5HEC4|CP000253.1|mhcii|seq376	antigen41|Q5HEC4|CP000253.1|mhcii|seq377
antigen41|Q5HEC4|CP000253.1|mhcii|seq504	antigen41|Q5HEC4|CP000253.1|mhcii|seq504
antigen41|Q5HEC4|CP000253.1|mhcii|seq504	antigen41|Q5HEC4|CP000253.1|mhcii|seq505
antigen41|Q5HEC4|CP000253.1|mhcii|seq696	antigen41|Q5HEC4|CP000253.1|mhcii|seq696
antigen41|Q5HEC4|CP000253.1|mhcii|seq696	antigen41|Q5HEC4|CP000253.1|mhcii|seq77
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq1592
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq1591
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq1593
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq1594
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq1512
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq1590
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq701
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq82
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq698
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq79
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq699
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq80
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq700
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq81
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq702
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq83
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq703
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq84
antigen41|Q5HEC4|CP000253.1|mhcii|seq1592	antigen41|Q5HEC4|CP000253.1|mhcii|seq704
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq25
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq140
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq1273
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq24
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq139
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq1272
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq28
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq143
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq1276
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq26
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq141
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq1274
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq27
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq142
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq1275
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq29
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq144
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq1277
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq30
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq145
antigen41|Q5HEC4|CP000253.1|mhcii|seq25	antigen41|Q5HEC4|CP000253.1|mhcii|seq1278
antigen41|Q5HEC4|CP000253.1|mhcii|seq537	antigen41|Q5HEC4|CP000253.1|mhcii|seq537
antigen41|Q5HEC4|CP000253.1|mhcii|seq1049	antigen41|Q5HEC4|CP000253.1|mhcii|seq1049
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq348
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq347
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq349
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq350
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq228
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq226
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq227
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq567
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq1097
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq1096
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq1098
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq1099
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq1034
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq1035
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq1036
antigen41|Q5HEC4|CP000253.1|mhcii|seq348	antigen41|Q5HEC4|CP000253.1|mhcii|seq346
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq412
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq1333
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq259
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq260
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq261
antigen41|Q5HEC4|CP000253.1|mhcii|seq412	antigen41|Q5HEC4|CP000253.1|mhcii|seq262
