antigen26|Q5HHQ3|BX571857.1|mhcii|seq2906	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2906
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3308
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4140
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq525
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3309
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4141
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3310
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4142
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4270
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1775
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3311
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4271
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1776
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4272
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4273
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4274
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4275
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1652
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1653
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1654
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3158
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1655
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3159
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1656
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3160
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq793
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3161
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq250
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq794
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq251
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq795
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq252
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq253
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq254
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq255
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3231
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3236	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3232
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2392
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3493
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq588
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq586
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq587
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq589
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2391
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1371
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1370
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3492	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1372
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3713
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq866
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3714
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq867
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3715
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq868
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq869
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2885
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq870
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2886
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2887
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2888
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2889
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2890
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4170
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1803
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4171
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1804
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4172
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1805
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1806
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3216
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3536
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3217
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1394
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3218
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1395
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3219
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1396
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3220
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1397
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3221
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1398
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq55
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1399
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3095
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq56
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3096
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq57
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3097
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq58
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3098
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq59
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3099
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq60
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3100
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3295
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3711
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3296
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3716	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3712
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3809
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3810
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4066
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3811
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4067
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4068
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3813
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4069
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3814
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4070
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3815
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2349
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2350
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3194
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3195
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq348
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4284
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq349
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4253
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq350
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3812	antigen26|Q5HHQ3|BX571857.1|mhcii|seq351
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq165
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq161
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq641
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq162
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq642
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq163
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq643
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq164
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq644
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq645
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1861
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1862
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1863
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1864
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2088
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1865
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2089
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1866
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2090
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2091
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2161
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2162
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3986
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2163
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2164
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2165
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2166
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3606
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3607
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2584
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3608
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2585
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3609
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq506
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3546
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3610
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq507
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1019
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3547
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3611
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq508
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1020
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3548
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq509
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1021
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3549
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq510
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3550
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3551
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq160
antigen26|Q5HHQ3|BX571857.1|mhcii|seq165	antigen26|Q5HHQ3|BX571857.1|mhcii|seq640
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1733	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1733
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1733	antigen26|Q5HHQ3|BX571857.1|mhcii|seq676
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1733	antigen26|Q5HHQ3|BX571857.1|mhcii|seq677
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1733	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1188
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1733	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1732
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2213	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2213
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2213	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2212
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2213	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2496
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2213	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2497
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2274
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2275
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2276
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2278
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2279
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2957
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2958
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2959
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2864
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2960
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2865
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2961
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1810
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2866
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1811
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2867
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1812
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2868
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1813
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2869
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1814
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2201
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2202
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3962
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2203
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3963
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2204
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3964
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1085
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2205
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3965
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1086
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3966
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1087
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2277	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1088
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2401
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1666
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2402
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1667
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2403
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1380
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1668
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2404
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2405	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3396
