antigen129|P63980|CP002114.3|mhcii|seq1	antigen129|P63980|CP002114.3|mhcii|seq1
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq454
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq455
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq456
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq457
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq458
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq459
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq3403
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq3404
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq589
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq3405
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq590
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq3406
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq591
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq592
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq593
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq594
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq6356
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq2421
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq6357
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq2422
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq2423
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq2424
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq6808
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq2425
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq6809
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq2426
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq5498
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq6810
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq4027
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq5499
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq6811
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq4028
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq5500
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq6812
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq4029
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq5501
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq6813
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq3582
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq4030
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq4062
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq5502
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq3583
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq4031
antigen129|P63980|CP002114.3|mhcii|seq3587	antigen129|P63980|CP002114.3|mhcii|seq3584
antigen129|P63980|CP002114.3|mhcii|seq4003	antigen129|P63980|CP002114.3|mhcii|seq4003
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq4131
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq1761
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq4129
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq1762
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq4130
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq1763
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq1764
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6824
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6825
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6826
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6827
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6700
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6828
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6701
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq3086
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6702
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq559
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq3087
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6703
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq560
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq3088
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6704
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq561
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq3089
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq6705
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq562
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq3090
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq563
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq3091
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq981
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq982
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq983
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq664
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq984
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq665
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq666
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq667
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq668
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq669
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq4126
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq4127
antigen129|P63980|CP002114.3|mhcii|seq4131	antigen129|P63980|CP002114.3|mhcii|seq4128
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq4291
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq4289
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq4290
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq5320
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq289
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq6641
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq5931
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq1488
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq4505
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq6138
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq5927
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq2490
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq6139
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq5928
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq2491
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq6141
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq5930
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq2493
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq2495
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq4287
antigen129|P63980|CP002114.3|mhcii|seq4291	antigen129|P63980|CP002114.3|mhcii|seq4288
antigen129|P63980|CP002114.3|mhcii|seq4387	antigen129|P63980|CP002114.3|mhcii|seq4387
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq4515
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq4513
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq4514
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq4516
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq811
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq3307
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq812
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq3308
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq813
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq3309
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq814
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq3310
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq815
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2479
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2480
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2481
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2482
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2770
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq5467
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2483
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2771
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq5468
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2772
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq5469
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2773
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq5470
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq2774
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq5471
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq6393
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq6394
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq3803
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq6395
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq3804
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq6396
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq3805
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq3806
antigen129|P63980|CP002114.3|mhcii|seq4515	antigen129|P63980|CP002114.3|mhcii|seq4512
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq5091
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq5089
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq514
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4546
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq5090
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq515
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4547
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq516
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4548
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq517
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq1765
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4549
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6853
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq518
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq1766
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4550
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6854
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq39
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq519
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4551
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6855
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq40
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6856
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq41
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6857
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq42
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq874
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6858
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq43
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq875
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq44
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq876
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq877
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq878
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq879
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq564
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6070
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq2967
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6071
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq2968
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq6072
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq2969
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq2970
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4698
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq2971
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4699
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4700
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq4701
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq5086
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq5087
antigen129|P63980|CP002114.3|mhcii|seq5091	antigen129|P63980|CP002114.3|mhcii|seq5088
antigen129|P63980|CP002114.3|mhcii|seq5443	antigen129|P63980|CP002114.3|mhcii|seq5443
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6147
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq545
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq2497
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6145
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq290
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq546
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq2498
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6146
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq291
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq547
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq2499
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq292
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq548
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq2500
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq4292
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq549
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq2501
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq4293
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq4294
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq4295
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq4296
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1609
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq5321
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1610
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq5322
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1611
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1612
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq5932
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1613
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq5933
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1614
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq5934
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq5935
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq5936
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1489
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq5937
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1490
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6642
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1491
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6643
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1492
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6644
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1493
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6645
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq1494
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq4506
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6142
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6143
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq544
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq2496
antigen129|P63980|CP002114.3|mhcii|seq6147	antigen129|P63980|CP002114.3|mhcii|seq6144
antigen129|P63980|CP002114.3|mhcii|seq6179	antigen129|P63980|CP002114.3|mhcii|seq6179
antigen129|P63980|CP002114.3|mhcii|seq6179	antigen129|P63980|CP002114.3|mhcii|seq6182
antigen129|P63980|CP002114.3|mhcii|seq6179	antigen129|P63980|CP002114.3|mhcii|seq6178
antigen129|P63980|CP002114.3|mhcii|seq6179	antigen129|P63980|CP002114.3|mhcii|seq241
antigen129|P63980|CP002114.3|mhcii|seq6179	antigen129|P63980|CP002114.3|mhcii|seq6180
antigen129|P63980|CP002114.3|mhcii|seq6179	antigen129|P63980|CP002114.3|mhcii|seq6028
antigen129|P63980|CP002114.3|mhcii|seq6179	antigen129|P63980|CP002114.3|mhcii|seq6029
