antigen91|Q6GIE0|BX571857.1|mhcii|seq129	antigen91|Q6GIE0|BX571857.1|mhcii|seq129
antigen91|Q6GIE0|BX571857.1|mhcii|seq844	antigen91|Q6GIE0|BX571857.1|mhcii|seq846
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1005
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq290
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq291
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq292
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq293
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq294
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1002
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1003
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1004
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq686
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1006
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1007
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1008
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq891
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1746
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq892
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1747
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq893
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1748
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1021
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq94
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq894
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1749
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1022
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq95
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq895
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq1750
antigen91|Q6GIE0|BX571857.1|mhcii|seq1005	antigen91|Q6GIE0|BX571857.1|mhcii|seq96
antigen91|Q6GIE0|BX571857.1|mhcii|seq46	antigen91|Q6GIE0|BX571857.1|mhcii|seq46
antigen91|Q6GIE0|BX571857.1|mhcii|seq46	antigen91|Q6GIE0|BX571857.1|mhcii|seq47
antigen91|Q6GIE0|BX571857.1|mhcii|seq46	antigen91|Q6GIE0|BX571857.1|mhcii|seq48
antigen91|Q6GIE0|BX571857.1|mhcii|seq46	antigen91|Q6GIE0|BX571857.1|mhcii|seq1341
antigen91|Q6GIE0|BX571857.1|mhcii|seq46	antigen91|Q6GIE0|BX571857.1|mhcii|seq1340
antigen91|Q6GIE0|BX571857.1|mhcii|seq46	antigen91|Q6GIE0|BX571857.1|mhcii|seq1342
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq110
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq107
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq108
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq109
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq759
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq985
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq1572
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq986
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq1573
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq987
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq1574
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq988
antigen91|Q6GIE0|BX571857.1|mhcii|seq110	antigen91|Q6GIE0|BX571857.1|mhcii|seq1575
antigen91|Q6GIE0|BX571857.1|mhcii|seq302	antigen91|Q6GIE0|BX571857.1|mhcii|seq302
antigen91|Q6GIE0|BX571857.1|mhcii|seq302	antigen91|Q6GIE0|BX571857.1|mhcii|seq301
antigen91|Q6GIE0|BX571857.1|mhcii|seq302	antigen91|Q6GIE0|BX571857.1|mhcii|seq303
antigen91|Q6GIE0|BX571857.1|mhcii|seq302	antigen91|Q6GIE0|BX571857.1|mhcii|seq1044
antigen91|Q6GIE0|BX571857.1|mhcii|seq302	antigen91|Q6GIE0|BX571857.1|mhcii|seq1045
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq814
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq813
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1802
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1803
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1389
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1386
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1387
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1388
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1390
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1391
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1392
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq815
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq818
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq816
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq817
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq820
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1107
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1109
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1108
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1110
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1112
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq2075
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq2076
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq2078
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq2077
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq2079
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1105
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1104
antigen91|Q6GIE0|BX571857.1|mhcii|seq814	antigen91|Q6GIE0|BX571857.1|mhcii|seq1106
antigen91|Q6GIE0|BX571857.1|mhcii|seq1134	antigen91|Q6GIE0|BX571857.1|mhcii|seq1134
antigen91|Q6GIE0|BX571857.1|mhcii|seq1134	antigen91|Q6GIE0|BX571857.1|mhcii|seq1586
antigen91|Q6GIE0|BX571857.1|mhcii|seq1134	antigen91|Q6GIE0|BX571857.1|mhcii|seq1135
antigen91|Q6GIE0|BX571857.1|mhcii|seq1134	antigen91|Q6GIE0|BX571857.1|mhcii|seq1587
antigen91|Q6GIE0|BX571857.1|mhcii|seq1966	antigen91|Q6GIE0|BX571857.1|mhcii|seq1966
antigen91|Q6GIE0|BX571857.1|mhcii|seq271	antigen91|Q6GIE0|BX571857.1|mhcii|seq271
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq367
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq65
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq34
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq1468
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq35
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq1469
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq36
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq1470
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq37
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq1471
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq231
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq519
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq232
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq233
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq234
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq364
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq365
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq366
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq368
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq369
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq1406
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq1407
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq64
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq1408
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq66
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq2088
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq2089
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq1909
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq408
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq409
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq410
antigen91|Q6GIE0|BX571857.1|mhcii|seq367	antigen91|Q6GIE0|BX571857.1|mhcii|seq63
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq591
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq259
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq260
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq261
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq262
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq263
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq264
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq588
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq589
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq558
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq1525
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq590
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq559
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq1526
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq528
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq592
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq529
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq593
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq530
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq594
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq531
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq532
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq533
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq215
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq212
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq213
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq214
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq216
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq217
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq218
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq219
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq928
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq929
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq930
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq931
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq932
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq925
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq926
antigen91|Q6GIE0|BX571857.1|mhcii|seq591	antigen91|Q6GIE0|BX571857.1|mhcii|seq927
antigen91|Q6GIE0|BX571857.1|mhcii|seq783	antigen91|Q6GIE0|BX571857.1|mhcii|seq783
antigen91|Q6GIE0|BX571857.1|mhcii|seq1295	antigen91|Q6GIE0|BX571857.1|mhcii|seq1295
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1807
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq770
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1543
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1611
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1804
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1540
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1608
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1805
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1541
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1609
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1806
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq769
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1542
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1610
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1808
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq771
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1544
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1612
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1393
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1809
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq772
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1545
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1613
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq819
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq821
antigen91|Q6GIE0|BX571857.1|mhcii|seq1807	antigen91|Q6GIE0|BX571857.1|mhcii|seq1111
antigen91|Q6GIE0|BX571857.1|mhcii|seq16	antigen91|Q6GIE0|BX571857.1|mhcii|seq16
antigen91|Q6GIE0|BX571857.1|mhcii|seq784	antigen91|Q6GIE0|BX571857.1|mhcii|seq784
antigen91|Q6GIE0|BX571857.1|mhcii|seq1936	antigen91|Q6GIE0|BX571857.1|mhcii|seq1936
antigen91|Q6GIE0|BX571857.1|mhcii|seq241	antigen91|Q6GIE0|BX571857.1|mhcii|seq241
antigen91|Q6GIE0|BX571857.1|mhcii|seq753	antigen91|Q6GIE0|BX571857.1|mhcii|seq753
antigen91|Q6GIE0|BX571857.1|mhcii|seq913	antigen91|Q6GIE0|BX571857.1|mhcii|seq913
antigen91|Q6GIE0|BX571857.1|mhcii|seq913	antigen91|Q6GIE0|BX571857.1|mhcii|seq175
antigen91|Q6GIE0|BX571857.1|mhcii|seq913	antigen91|Q6GIE0|BX571857.1|mhcii|seq903
antigen91|Q6GIE0|BX571857.1|mhcii|seq913	antigen91|Q6GIE0|BX571857.1|mhcii|seq174
antigen91|Q6GIE0|BX571857.1|mhcii|seq913	antigen91|Q6GIE0|BX571857.1|mhcii|seq912
antigen91|Q6GIE0|BX571857.1|mhcii|seq913	antigen91|Q6GIE0|BX571857.1|mhcii|seq185
antigen91|Q6GIE0|BX571857.1|mhcii|seq913	antigen91|Q6GIE0|BX571857.1|mhcii|seq186
antigen91|Q6GIE0|BX571857.1|mhcii|seq913	antigen91|Q6GIE0|BX571857.1|mhcii|seq1497
antigen91|Q6GIE0|BX571857.1|mhcii|seq1265	antigen91|Q6GIE0|BX571857.1|mhcii|seq1265
antigen91|Q6GIE0|BX571857.1|mhcii|seq1585	antigen91|Q6GIE0|BX571857.1|mhcii|seq1585
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq2033
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq515
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq516
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq836
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq517
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq518
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1063
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1064
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1065
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1066
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1067
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1868
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1869
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq878
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1870
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq2030
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq879
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1871
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq2031
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq880
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1872
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq2032
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq881
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq1873
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq882
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq2034
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq883
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq2035
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq697
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq698
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq699
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq700
antigen91|Q6GIE0|BX571857.1|mhcii|seq2033	antigen91|Q6GIE0|BX571857.1|mhcii|seq701
antigen91|Q6GIE0|BX571857.1|mhcii|seq466	antigen91|Q6GIE0|BX571857.1|mhcii|seq466
