antigen100|Q5HGP6|BX571856.1|mhcii|seq1	antigen100|Q5HGP6|BX571856.1|mhcii|seq1
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq4547
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq4548
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq6634
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq6635
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq6636
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq6637
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq3182
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq5726
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq6638
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq3183
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq5727
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq6639
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq4543
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq4544
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq3184
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq5728
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq3185
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq5729
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq3186
antigen100|Q5HGP6|BX571856.1|mhcii|seq4546	antigen100|Q5HGP6|BX571856.1|mhcii|seq6459
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5058
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq193
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq3937
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5057
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq194
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq3938
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq195
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq3939
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq3940
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4040
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4041
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5673
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4042
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5674
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4043
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4459
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5675
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4044
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4460
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4045
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4461
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2190
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq3342
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4462
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2191
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4463
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2192
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq4464
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2193
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq6449
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2354
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq6450
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2355
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2356
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2357
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2358
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2488
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2489
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2490
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2491
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2492
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq2493
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5053
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq190
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5054
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq191
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq3935
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5055
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq192
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq3936
antigen100|Q5HGP6|BX571856.1|mhcii|seq5058	antigen100|Q5HGP6|BX571856.1|mhcii|seq5056
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq6050
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq5025
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq6049
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1858
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq5026
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1315
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1859
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq5027
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1316
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1860
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq5028
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1317
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1861
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1318
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1862
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1319
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1863
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1320
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq2861
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq2862
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1873
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1874
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1875
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1876
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1908
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1077
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1877
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1078
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1878
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq2902
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1079
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq2903
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq2904
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq2905
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq2906
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1179
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq2907
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq252
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1180
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq253
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1181
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq6045
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq254
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1182
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq6046
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq255
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1183
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq6047
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq1184
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq5024
antigen100|Q5HGP6|BX571856.1|mhcii|seq6050	antigen100|Q5HGP6|BX571856.1|mhcii|seq6048
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6690
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6657
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6689
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6658
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6659
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6660
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq325
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq326
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq327
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq328
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq3848
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq329
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq1001
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq3849
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq330
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq1002
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq3850
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6506
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq1003
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6507
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq1004
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6508
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6509
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6510
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq400
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq944
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq401
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6289
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq402
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6290
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq403
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq404
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq405
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq4534
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq4535
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq4536
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq4537
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq4538
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq4539
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq5083
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq5084
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq5085
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6685
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq5086
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6686
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq5087
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6655
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6687
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq5088
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6656
antigen100|Q5HGP6|BX571856.1|mhcii|seq6690	antigen100|Q5HGP6|BX571856.1|mhcii|seq6688
antigen100|Q5HGP6|BX571856.1|mhcii|seq227	antigen100|Q5HGP6|BX571856.1|mhcii|seq227
antigen100|Q5HGP6|BX571856.1|mhcii|seq227	antigen100|Q5HGP6|BX571856.1|mhcii|seq228
antigen100|Q5HGP6|BX571856.1|mhcii|seq227	antigen100|Q5HGP6|BX571856.1|mhcii|seq226
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq291
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2761
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5273
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq293
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2763
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5275
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq292
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2762
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5274
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq294
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2764
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5276
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq295
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2765
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5277
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3365
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3366
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3367
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3368
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3589
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq273
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2434
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5225
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq276
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2437
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5228
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq274
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2435
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5226
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq275
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2436
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5227
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq277
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2438
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5229
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3066
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3585
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq289
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2759
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5271
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3361
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq290
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq2760
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5272
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3362
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3586
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3363
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3587
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3364
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3588
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3061
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5710
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3062
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5711
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5270
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq288
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq3063
antigen100|Q5HGP6|BX571856.1|mhcii|seq291	antigen100|Q5HGP6|BX571856.1|mhcii|seq5712
