antigen128|Q7A0H9|CP002114.3|mhcii|seq1	antigen128|Q7A0H9|CP002114.3|mhcii|seq1
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq857
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq1913
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq378
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq602
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq858
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq379
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq603
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq859
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq604
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq317
antigen128|Q7A0H9|CP002114.3|mhcii|seq2342	antigen128|Q7A0H9|CP002114.3|mhcii|seq318
antigen128|Q7A0H9|CP002114.3|mhcii|seq455	antigen128|Q7A0H9|CP002114.3|mhcii|seq455
antigen128|Q7A0H9|CP002114.3|mhcii|seq455	antigen128|Q7A0H9|CP002114.3|mhcii|seq456
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq487
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq2087
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq485
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq2085
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq486
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq2086
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq1420
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq1419
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq1421
antigen128|Q7A0H9|CP002114.3|mhcii|seq487	antigen128|Q7A0H9|CP002114.3|mhcii|seq154
antigen128|Q7A0H9|CP002114.3|mhcii|seq1607	antigen128|Q7A0H9|CP002114.3|mhcii|seq1607
antigen128|Q7A0H9|CP002114.3|mhcii|seq1607	antigen128|Q7A0H9|CP002114.3|mhcii|seq1608
antigen128|Q7A0H9|CP002114.3|mhcii|seq2343	antigen128|Q7A0H9|CP002114.3|mhcii|seq2343
antigen128|Q7A0H9|CP002114.3|mhcii|seq2375	antigen128|Q7A0H9|CP002114.3|mhcii|seq2375
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq2407
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq2405
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq2406
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq577
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq575
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq576
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq1295
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq1296
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq1297
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq1298
antigen128|Q7A0H9|CP002114.3|mhcii|seq2407	antigen128|Q7A0H9|CP002114.3|mhcii|seq2144
antigen128|Q7A0H9|CP002114.3|mhcii|seq200	antigen128|Q7A0H9|CP002114.3|mhcii|seq200
antigen128|Q7A0H9|CP002114.3|mhcii|seq200	antigen128|Q7A0H9|CP002114.3|mhcii|seq199
antigen128|Q7A0H9|CP002114.3|mhcii|seq200	antigen128|Q7A0H9|CP002114.3|mhcii|seq201
antigen128|Q7A0H9|CP002114.3|mhcii|seq200	antigen128|Q7A0H9|CP002114.3|mhcii|seq244
antigen128|Q7A0H9|CP002114.3|mhcii|seq200	antigen128|Q7A0H9|CP002114.3|mhcii|seq245
antigen128|Q7A0H9|CP002114.3|mhcii|seq200	antigen128|Q7A0H9|CP002114.3|mhcii|seq246
antigen128|Q7A0H9|CP002114.3|mhcii|seq680	antigen128|Q7A0H9|CP002114.3|mhcii|seq680
antigen128|Q7A0H9|CP002114.3|mhcii|seq680	antigen128|Q7A0H9|CP002114.3|mhcii|seq681
antigen128|Q7A0H9|CP002114.3|mhcii|seq680	antigen128|Q7A0H9|CP002114.3|mhcii|seq682
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1000
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq997
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq998
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq999
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq328
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq457
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq458
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq459
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq280
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq2076
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1315
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1313
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1314
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1316
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1317
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1318
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1001
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1002
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1003
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq460
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1132
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq2296
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq461
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1133
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq2297
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq462
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1134
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq2298
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq463
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq281
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq2077
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq282
antigen128|Q7A0H9|CP002114.3|mhcii|seq1000	antigen128|Q7A0H9|CP002114.3|mhcii|seq1312
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1544
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1699
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1700
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1541
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1701
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1542
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1702
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq967
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1543
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1703
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq968
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1224
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq969
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1225
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1545
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1226
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1546
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1227
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1547
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq812
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1228
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq813
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1229
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1773
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq814
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq815
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1556
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1557
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1558
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1527
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1559
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1528
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1560
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1529
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1561
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1530
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1531
antigen128|Q7A0H9|CP002114.3|mhcii|seq1544	antigen128|Q7A0H9|CP002114.3|mhcii|seq1532
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1928
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1923
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2051
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1924
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2052
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1925
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2053
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1926
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2054
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq839
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1927
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2055
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq840
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq872
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2056
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq841
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq873
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq42
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq554
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq842
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq874
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1034
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq43
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq555
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq843
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1035
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq44
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq556
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq844
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1036
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq45
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq557
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1037
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq558
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1038
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq559
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq1039
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2036
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2037
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2038
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2039
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2040
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq2041
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq540
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq541
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq542
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq543
antigen128|Q7A0H9|CP002114.3|mhcii|seq1928	antigen128|Q7A0H9|CP002114.3|mhcii|seq544
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2248
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2244
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1893
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2245
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1894
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2246
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1895
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2247
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1896
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1897
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1961
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1898
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1962
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1963
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1964
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1965
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2317
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1966
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2318
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2319
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2447
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1648
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2320
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2448
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1649
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2321
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2449
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1650
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2322
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1651
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2228
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2229
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2230
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2231
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2232
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2233
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1274
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1275
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1276
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1277
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1278
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq1279
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2446
antigen128|Q7A0H9|CP002114.3|mhcii|seq2248	antigen128|Q7A0H9|CP002114.3|mhcii|seq2445
antigen128|Q7A0H9|CP002114.3|mhcii|seq169	antigen128|Q7A0H9|CP002114.3|mhcii|seq169
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq937
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq2114
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq935
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq936
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq1165
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq938
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq1162
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq683
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq939
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq1163
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq684
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq1164
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq685
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq686
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq1166
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq207
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq687
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq1167
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq208
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq336
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq1168
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq337
antigen128|Q7A0H9|CP002114.3|mhcii|seq937	antigen128|Q7A0H9|CP002114.3|mhcii|seq251
