antigen36|Q6GAB5|BX571857.1|mhcii|seq1	antigen36|Q6GAB5|BX571857.1|mhcii|seq1
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq298
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq299
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq300
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1141
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1142
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq3222
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1143
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq3223
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1144
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq3224
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1145
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1337
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq3225
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq250
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1146
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1338
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq251
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq603
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1339
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq2075
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq252
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq540
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq604
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1084
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1340
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq2076
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq253
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq605
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1085
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1341
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq254
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq606
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq1086
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq2654
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq255
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq607
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq2655
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq608
antigen36|Q6GAB5|BX571857.1|mhcii|seq2659	antigen36|Q6GAB5|BX571857.1|mhcii|seq2656
antigen36|Q6GAB5|BX571857.1|mhcii|seq3427	antigen36|Q6GAB5|BX571857.1|mhcii|seq3427
antigen36|Q6GAB5|BX571857.1|mhcii|seq3427	antigen36|Q6GAB5|BX571857.1|mhcii|seq218
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq420
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq417
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1697
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq418
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1698
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq419
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1699
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq100
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1700
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq3300
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq101
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1669
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1701
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq102
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1670
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq103
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1671
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq104
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq105
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2729
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq266
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2730
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq267
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2731
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq268
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2732
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq237
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq269
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2733
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq238
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq270
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2734
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq175
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq239
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq176
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq240
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq177
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq178
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq179
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq180
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2997
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2998
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq2999
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq3000
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq3001
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1850
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq3002
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1851
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq415
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq416
antigen36|Q6GAB5|BX571857.1|mhcii|seq420	antigen36|Q6GAB5|BX571857.1|mhcii|seq1696
antigen36|Q6GAB5|BX571857.1|mhcii|seq708	antigen36|Q6GAB5|BX571857.1|mhcii|seq708
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq804
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq801
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq802
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq803
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq741
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq805
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq742
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq806
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq743
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq744
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq745
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq746
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq3186
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq3187
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq756
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq2754
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq3188
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq757
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq2755
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq3189
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq758
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq2756
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq3190
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq759
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq2757
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq3415
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq984
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq3416
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq985
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq986
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq987
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq1211
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq988
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq1212
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq1213
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq1214
antigen36|Q6GAB5|BX571857.1|mhcii|seq804	antigen36|Q6GAB5|BX571857.1|mhcii|seq1215
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq836
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq833
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq834
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq835
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq1124
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq837
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq1125
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq838
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq1126
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq839
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq1127
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq2545
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq157
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq2546
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq158
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq2547
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq159
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq2548
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq160
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq3127
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq2712
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq3128
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq2713
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq3129
antigen36|Q6GAB5|BX571857.1|mhcii|seq836	antigen36|Q6GAB5|BX571857.1|mhcii|seq2462
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq932
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq929
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2465
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq930
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2466
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq931
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2467
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1924
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2468
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1925
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1926
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2791
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2792
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2793
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2794
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq494
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq495
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2388
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2389
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2390
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq823
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2391
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq824
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2392
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq825
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1561
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2393
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq826
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1562
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2714
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq3130
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq827
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1563
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2715
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq3131
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1564
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2716
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq3132
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1565
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2717
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2749
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq3133
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq1566
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2718
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq3134
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq927
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2463
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2719
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq3135
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq928
antigen36|Q6GAB5|BX571857.1|mhcii|seq932	antigen36|Q6GAB5|BX571857.1|mhcii|seq2464
antigen36|Q6GAB5|BX571857.1|mhcii|seq1252	antigen36|Q6GAB5|BX571857.1|mhcii|seq1252
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq1284
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2813
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq1283
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2812
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq1285
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2814
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq1286
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2815
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq1282
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2811
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2496
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2497
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2498
antigen36|Q6GAB5|BX571857.1|mhcii|seq1284	antigen36|Q6GAB5|BX571857.1|mhcii|seq2495
antigen36|Q6GAB5|BX571857.1|mhcii|seq1988	antigen36|Q6GAB5|BX571857.1|mhcii|seq1988
antigen36|Q6GAB5|BX571857.1|mhcii|seq1988	antigen36|Q6GAB5|BX571857.1|mhcii|seq1989
antigen36|Q6GAB5|BX571857.1|mhcii|seq1988	antigen36|Q6GAB5|BX571857.1|mhcii|seq1990
antigen36|Q6GAB5|BX571857.1|mhcii|seq1988	antigen36|Q6GAB5|BX571857.1|mhcii|seq1987
antigen36|Q6GAB5|BX571857.1|mhcii|seq1988	antigen36|Q6GAB5|BX571857.1|mhcii|seq3136
antigen36|Q6GAB5|BX571857.1|mhcii|seq1988	antigen36|Q6GAB5|BX571857.1|mhcii|seq3137
antigen36|Q6GAB5|BX571857.1|mhcii|seq1988	antigen36|Q6GAB5|BX571857.1|mhcii|seq3138
antigen36|Q6GAB5|BX571857.1|mhcii|seq2884	antigen36|Q6GAB5|BX571857.1|mhcii|seq2884
antigen36|Q6GAB5|BX571857.1|mhcii|seq2884	antigen36|Q6GAB5|BX571857.1|mhcii|seq2881
antigen36|Q6GAB5|BX571857.1|mhcii|seq2884	antigen36|Q6GAB5|BX571857.1|mhcii|seq2882
antigen36|Q6GAB5|BX571857.1|mhcii|seq2884	antigen36|Q6GAB5|BX571857.1|mhcii|seq3042
antigen36|Q6GAB5|BX571857.1|mhcii|seq2884	antigen36|Q6GAB5|BX571857.1|mhcii|seq2883
antigen36|Q6GAB5|BX571857.1|mhcii|seq2884	antigen36|Q6GAB5|BX571857.1|mhcii|seq3043
antigen36|Q6GAB5|BX571857.1|mhcii|seq2884	antigen36|Q6GAB5|BX571857.1|mhcii|seq3044
antigen36|Q6GAB5|BX571857.1|mhcii|seq2884	antigen36|Q6GAB5|BX571857.1|mhcii|seq3045
