antigen14|A5IRD0|HE681097.1|mhcii|seq1	antigen14|A5IRD0|HE681097.1|mhcii|seq1
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq1160
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq1161
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq1156
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq1733
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq134
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq1732
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq1734
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq135
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq1735
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq136
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq1736
antigen14|A5IRD0|HE681097.1|mhcii|seq133	antigen14|A5IRD0|HE681097.1|mhcii|seq137
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1637
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1636
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1638
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1639
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1640
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1857
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1858
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1859
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1860
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1855
antigen14|A5IRD0|HE681097.1|mhcii|seq1637	antigen14|A5IRD0|HE681097.1|mhcii|seq1856
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1701
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1698
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1699
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1700
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1702
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1703
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1704
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1705
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1519
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1520
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1521
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1522
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1523
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1845
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq157
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1846
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq158
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5014
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1847
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq159
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5015
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq1848
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5016
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5017
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5018
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5019
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5403
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq454
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5404
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq455
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5405
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq456
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5406
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq457
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq5407
antigen14|A5IRD0|HE681097.1|mhcii|seq1701	antigen14|A5IRD0|HE681097.1|mhcii|seq458
antigen14|A5IRD0|HE681097.1|mhcii|seq2085	antigen14|A5IRD0|HE681097.1|mhcii|seq2085
antigen14|A5IRD0|HE681097.1|mhcii|seq2085	antigen14|A5IRD0|HE681097.1|mhcii|seq2086
antigen14|A5IRD0|HE681097.1|mhcii|seq2277	antigen14|A5IRD0|HE681097.1|mhcii|seq2277
antigen14|A5IRD0|HE681097.1|mhcii|seq2533	antigen14|A5IRD0|HE681097.1|mhcii|seq2533
antigen14|A5IRD0|HE681097.1|mhcii|seq2757	antigen14|A5IRD0|HE681097.1|mhcii|seq2757
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3109
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3425
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3106
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3107
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3108
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3110
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq5420
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq5421
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq5422
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq2767
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq1301
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq1786
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq1787
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq2491
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq1372
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq1788
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq2492
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq1373
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3421
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq1374
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3422
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq1375
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3423
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq3424
antigen14|A5IRD0|HE681097.1|mhcii|seq3109	antigen14|A5IRD0|HE681097.1|mhcii|seq5424
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3461
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3457
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3458
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3459
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3460
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq1061
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq1062
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq1063
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq1064
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5545
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq554
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5546
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq555
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5547
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq780
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5548
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq781
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3501
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5549
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3502
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3503
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3824
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3825
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3826
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq4338
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5170
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq2739
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3827
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5171
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq2740
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3828
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5172
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq2741
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq5173
antigen14|A5IRD0|HE681097.1|mhcii|seq3461	antigen14|A5IRD0|HE681097.1|mhcii|seq3456
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq3877
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq3875
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq3876
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq3211
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq4580
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq677
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq4581
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq678
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq3878
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq4582
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq679
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq4583
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq680
antigen14|A5IRD0|HE681097.1|mhcii|seq3877	antigen14|A5IRD0|HE681097.1|mhcii|seq4584
antigen14|A5IRD0|HE681097.1|mhcii|seq5221	antigen14|A5IRD0|HE681097.1|mhcii|seq5221
antigen14|A5IRD0|HE681097.1|mhcii|seq102	antigen14|A5IRD0|HE681097.1|mhcii|seq102
antigen14|A5IRD0|HE681097.1|mhcii|seq166	antigen14|A5IRD0|HE681097.1|mhcii|seq166
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq422
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq421
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3241
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3238
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3239
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3240
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3242
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3243
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3244
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq1042
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq1043
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5300
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5301
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3670
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5302
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3671
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5303
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq3672
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5304
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5342
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq423
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5345
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq426
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5341
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5343
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq424
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq5344
antigen14|A5IRD0|HE681097.1|mhcii|seq422	antigen14|A5IRD0|HE681097.1|mhcii|seq425
antigen14|A5IRD0|HE681097.1|mhcii|seq646	antigen14|A5IRD0|HE681097.1|mhcii|seq646
antigen14|A5IRD0|HE681097.1|mhcii|seq1382	antigen14|A5IRD0|HE681097.1|mhcii|seq1382
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1414
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1415
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq4355
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1412
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1413
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1797
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1795
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1796
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1798
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1800
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq5044
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq5042
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq5043
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq5047
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq4354
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1005
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq1006
antigen14|A5IRD0|HE681097.1|mhcii|seq1414	antigen14|A5IRD0|HE681097.1|mhcii|seq4356
antigen14|A5IRD0|HE681097.1|mhcii|seq2502	antigen14|A5IRD0|HE681097.1|mhcii|seq2502
antigen14|A5IRD0|HE681097.1|mhcii|seq2502	antigen14|A5IRD0|HE681097.1|mhcii|seq4655
antigen14|A5IRD0|HE681097.1|mhcii|seq2502	antigen14|A5IRD0|HE681097.1|mhcii|seq2503
antigen14|A5IRD0|HE681097.1|mhcii|seq2502	antigen14|A5IRD0|HE681097.1|mhcii|seq4656
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2534
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2535
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq226
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq35
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq229
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2624
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq33
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq227
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq36
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2625
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq230
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq228
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq34
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq37
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2626
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq231
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq38
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2627
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq232
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2536
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq681
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq4585
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2537
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq682
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq4586
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2538
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq683
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq4587
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2539
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq722
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq723
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq724
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq2623
antigen14|A5IRD0|HE681097.1|mhcii|seq2534	antigen14|A5IRD0|HE681097.1|mhcii|seq32
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq2726
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq2721
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq2722
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq2723
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq2724
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq2725
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq74
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq298
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq75
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq299
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq300
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq3246
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq2351
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq3247
antigen14|A5IRD0|HE681097.1|mhcii|seq2726	antigen14|A5IRD0|HE681097.1|mhcii|seq3248
