antigen121|Q99U50|CP000253.1|mhcii|seq1	antigen121|Q99U50|CP000253.1|mhcii|seq1
antigen121|Q99U50|CP000253.1|mhcii|seq3876	antigen121|Q99U50|CP000253.1|mhcii|seq3880
antigen121|Q99U50|CP000253.1|mhcii|seq4036	antigen121|Q99U50|CP000253.1|mhcii|seq4036
antigen121|Q99U50|CP000253.1|mhcii|seq421	antigen121|Q99U50|CP000253.1|mhcii|seq421
antigen121|Q99U50|CP000253.1|mhcii|seq421	antigen121|Q99U50|CP000253.1|mhcii|seq420
antigen121|Q99U50|CP000253.1|mhcii|seq421	antigen121|Q99U50|CP000253.1|mhcii|seq3796
antigen121|Q99U50|CP000253.1|mhcii|seq421	antigen121|Q99U50|CP000253.1|mhcii|seq3797
antigen121|Q99U50|CP000253.1|mhcii|seq421	antigen121|Q99U50|CP000253.1|mhcii|seq422
antigen121|Q99U50|CP000253.1|mhcii|seq645	antigen121|Q99U50|CP000253.1|mhcii|seq645
antigen121|Q99U50|CP000253.1|mhcii|seq1413	antigen121|Q99U50|CP000253.1|mhcii|seq1413
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq1477
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq1474
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq3409
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq2096
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq1475
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq1476
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq2093
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq2094
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq2095
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq3407
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq3408
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq1525
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq184
antigen121|Q99U50|CP000253.1|mhcii|seq1477	antigen121|Q99U50|CP000253.1|mhcii|seq185
antigen121|Q99U50|CP000253.1|mhcii|seq1733	antigen121|Q99U50|CP000253.1|mhcii|seq1733
antigen121|Q99U50|CP000253.1|mhcii|seq1733	antigen121|Q99U50|CP000253.1|mhcii|seq2211
antigen121|Q99U50|CP000253.1|mhcii|seq1733	antigen121|Q99U50|CP000253.1|mhcii|seq1732
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq2597
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq2596
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3781
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3782
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq635
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq1990
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq1995
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq1996
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq632
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq633
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq634
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq636
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq637
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq638
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3163
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3160
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3161
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3162
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3164
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3165
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq3166
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq2595
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq2535
antigen121|Q99U50|CP000253.1|mhcii|seq2597	antigen121|Q99U50|CP000253.1|mhcii|seq2536
antigen121|Q99U50|CP000253.1|mhcii|seq2821	antigen121|Q99U50|CP000253.1|mhcii|seq2821
antigen121|Q99U50|CP000253.1|mhcii|seq3301	antigen121|Q99U50|CP000253.1|mhcii|seq3301
antigen121|Q99U50|CP000253.1|mhcii|seq3301	antigen121|Q99U50|CP000253.1|mhcii|seq316
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3525
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3521
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3522
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3523
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3524
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3462
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3463
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3464
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3465
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq1771
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq1644
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq1772
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq1645
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq1773
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq1774
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq1775
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq1776
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq657
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq849
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq658
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq850
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq659
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq851
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq564
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq852
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq565
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq853
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq2325
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq534
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq566
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq854
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq2326
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq535
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq567
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq2327
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq536
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq568
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq2328
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3896
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq537
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq569
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq2329
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3897
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq538
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq2330
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3898
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq539
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3899
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3900
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq2399
antigen121|Q99U50|CP000253.1|mhcii|seq3525	antigen121|Q99U50|CP000253.1|mhcii|seq3520
antigen121|Q99U50|CP000253.1|mhcii|seq1126	antigen121|Q99U50|CP000253.1|mhcii|seq1126
antigen121|Q99U50|CP000253.1|mhcii|seq1126	antigen121|Q99U50|CP000253.1|mhcii|seq1125
antigen121|Q99U50|CP000253.1|mhcii|seq1126	antigen121|Q99U50|CP000253.1|mhcii|seq61
antigen121|Q99U50|CP000253.1|mhcii|seq1286	antigen121|Q99U50|CP000253.1|mhcii|seq1286
antigen121|Q99U50|CP000253.1|mhcii|seq1414	antigen121|Q99U50|CP000253.1|mhcii|seq1414
antigen121|Q99U50|CP000253.1|mhcii|seq1958	antigen121|Q99U50|CP000253.1|mhcii|seq1958
antigen121|Q99U50|CP000253.1|mhcii|seq1958	antigen121|Q99U50|CP000253.1|mhcii|seq3588
antigen121|Q99U50|CP000253.1|mhcii|seq1958	antigen121|Q99U50|CP000253.1|mhcii|seq3587
antigen121|Q99U50|CP000253.1|mhcii|seq1958	antigen121|Q99U50|CP000253.1|mhcii|seq165
antigen121|Q99U50|CP000253.1|mhcii|seq1958	antigen121|Q99U50|CP000253.1|mhcii|seq1957
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq2118
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq2369
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq234
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq2114
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq2115
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq2116
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq2117
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq1287
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq1256
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq1288
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq1257
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq1580
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq1581
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq762
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq763
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq2368
antigen121|Q99U50|CP000253.1|mhcii|seq2118	antigen121|Q99U50|CP000253.1|mhcii|seq233
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2214
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2212
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2213
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq1734
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq1735
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2215
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq1736
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2216
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2217
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2761
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2762
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2763
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2764
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq3724
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2765
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq3725
antigen121|Q99U50|CP000253.1|mhcii|seq2214	antigen121|Q99U50|CP000253.1|mhcii|seq2260
antigen121|Q99U50|CP000253.1|mhcii|seq2566	antigen121|Q99U50|CP000253.1|mhcii|seq2566
antigen121|Q99U50|CP000253.1|mhcii|seq2566	antigen121|Q99U50|CP000253.1|mhcii|seq2565
antigen121|Q99U50|CP000253.1|mhcii|seq2566	antigen121|Q99U50|CP000253.1|mhcii|seq2567
antigen121|Q99U50|CP000253.1|mhcii|seq2566	antigen121|Q99U50|CP000253.1|mhcii|seq3331
antigen121|Q99U50|CP000253.1|mhcii|seq2566	antigen121|Q99U50|CP000253.1|mhcii|seq919
antigen121|Q99U50|CP000253.1|mhcii|seq2566	antigen121|Q99U50|CP000253.1|mhcii|seq916
antigen121|Q99U50|CP000253.1|mhcii|seq2566	antigen121|Q99U50|CP000253.1|mhcii|seq917
antigen121|Q99U50|CP000253.1|mhcii|seq2566	antigen121|Q99U50|CP000253.1|mhcii|seq918
antigen121|Q99U50|CP000253.1|mhcii|seq2822	antigen121|Q99U50|CP000253.1|mhcii|seq2822
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3046
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3041
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2146
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3042
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2147
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3043
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3715
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2148
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3044
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3716
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1861
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2149
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3045
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3717
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1862
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2150
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3718
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1863
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2151
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3719
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1864
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq3720
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1865
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1866
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2161
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2162
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2163
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2164
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1269
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2165
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1270
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq2166
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1271
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1272
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1273
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq1274
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq955
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq956
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq957
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq958
antigen121|Q99U50|CP000253.1|mhcii|seq3046	antigen121|Q99U50|CP000253.1|mhcii|seq959
antigen121|Q99U50|CP000253.1|mhcii|seq3526	antigen121|Q99U50|CP000253.1|mhcii|seq3526
antigen121|Q99U50|CP000253.1|mhcii|seq3526	antigen121|Q99U50|CP000253.1|mhcii|seq3527
antigen121|Q99U50|CP000253.1|mhcii|seq3526	antigen121|Q99U50|CP000253.1|mhcii|seq3528
antigen121|Q99U50|CP000253.1|mhcii|seq615	antigen121|Q99U50|CP000253.1|mhcii|seq615
antigen121|Q99U50|CP000253.1|mhcii|seq871	antigen121|Q99U50|CP000253.1|mhcii|seq871
antigen121|Q99U50|CP000253.1|mhcii|seq871	antigen121|Q99U50|CP000253.1|mhcii|seq870
antigen121|Q99U50|CP000253.1|mhcii|seq871	antigen121|Q99U50|CP000253.1|mhcii|seq1897
antigen121|Q99U50|CP000253.1|mhcii|seq871	antigen121|Q99U50|CP000253.1|mhcii|seq1898
antigen121|Q99U50|CP000253.1|mhcii|seq871	antigen121|Q99U50|CP000253.1|mhcii|seq1021
antigen121|Q99U50|CP000253.1|mhcii|seq871	antigen121|Q99U50|CP000253.1|mhcii|seq3258
antigen121|Q99U50|CP000253.1|mhcii|seq871	antigen121|Q99U50|CP000253.1|mhcii|seq1020
antigen121|Q99U50|CP000253.1|mhcii|seq871	antigen121|Q99U50|CP000253.1|mhcii|seq3257
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1319
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq86
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1729
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1315
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq82
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1316
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq83
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1317
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq84
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1318
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq85
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1320
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq87
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1548
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1549
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2381
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq3309
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1550
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2382
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1551
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2383
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1552
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2384
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1553
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1555
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1730
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1731
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1321
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1322
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq1554
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq88
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq89
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2425
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2426
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2176
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2420
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2421
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2422
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2423
antigen121|Q99U50|CP000253.1|mhcii|seq1319	antigen121|Q99U50|CP000253.1|mhcii|seq2424
