antigen150|O50581|HE681097.1|mhcii|seq1	antigen150|O50581|HE681097.1|mhcii|seq1
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1485
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1070
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1486
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1487
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1489
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1490
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq147
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1491
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq148
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq149
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq536
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq537
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq538
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq539
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1179
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq540
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1180
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq541
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1181
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq542
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1182
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1183
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1184
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1064
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1065
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1066
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1483
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq145
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq146
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1175
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1176
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1177
antigen150|O50581|HE681097.1|mhcii|seq1488	antigen150|O50581|HE681097.1|mhcii|seq1178
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq81
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq419
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq741
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq742
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq743
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq744
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq745
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq746
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq747
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq748
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq459
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq460
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq461
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq78
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq462
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq463
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq464
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq465
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq466
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq79
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq80
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq593
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq82
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq594
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq83
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq84
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq85
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq86
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq87
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq595
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq1299
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq596
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq1300
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq245
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq1301
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq1302
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq1303
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq1304
antigen150|O50581|HE681097.1|mhcii|seq81	antigen150|O50581|HE681097.1|mhcii|seq1305
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq2065
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq257
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq609
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq1377
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq258
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq610
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq1378
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq259
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq611
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq1379
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq260
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq1380
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq1381
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq1382
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq521
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq522
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq523
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq524
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq525
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq2061
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq2062
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq2063
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq272
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq2064
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq273
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq274
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq2066
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq275
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq563
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq276
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq564
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq565
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq566
antigen150|O50581|HE681097.1|mhcii|seq2065	antigen150|O50581|HE681097.1|mhcii|seq608
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq434
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq227
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq225
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq226
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq228
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq229
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1542
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1543
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1544
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1071
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq432
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1072
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq433
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1074
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1073
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1075
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq1076
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq435
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq436
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq437
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq438
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq443
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq442
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq444
antigen150|O50581|HE681097.1|mhcii|seq434	antigen150|O50581|HE681097.1|mhcii|seq445
antigen150|O50581|HE681097.1|mhcii|seq786	antigen150|O50581|HE681097.1|mhcii|seq786
antigen150|O50581|HE681097.1|mhcii|seq786	antigen150|O50581|HE681097.1|mhcii|seq785
antigen150|O50581|HE681097.1|mhcii|seq786	antigen150|O50581|HE681097.1|mhcii|seq787
antigen150|O50581|HE681097.1|mhcii|seq786	antigen150|O50581|HE681097.1|mhcii|seq788
antigen150|O50581|HE681097.1|mhcii|seq786	antigen150|O50581|HE681097.1|mhcii|seq1522
antigen150|O50581|HE681097.1|mhcii|seq786	antigen150|O50581|HE681097.1|mhcii|seq1523
antigen150|O50581|HE681097.1|mhcii|seq978	antigen150|O50581|HE681097.1|mhcii|seq978
antigen150|O50581|HE681097.1|mhcii|seq978	antigen150|O50581|HE681097.1|mhcii|seq979
antigen150|O50581|HE681097.1|mhcii|seq1170	antigen150|O50581|HE681097.1|mhcii|seq1170
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1554
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1776
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1862
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1863
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1864
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1865
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1866
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1867
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1420
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1421
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1422
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1423
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1551
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1773
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1424
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1552
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1774
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1553
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1775
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1555
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1777
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1556
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1778
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq373
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1493
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1557
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq1779
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq374
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq760
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq757
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq758
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq759
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq761
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq762
antigen150|O50581|HE681097.1|mhcii|seq1554	antigen150|O50581|HE681097.1|mhcii|seq763
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq1938
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq1282
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq1936
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq1937
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq1281
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq919
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq918
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq471
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq695
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq696
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq920
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq921
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq2071
antigen150|O50581|HE681097.1|mhcii|seq1938	antigen150|O50581|HE681097.1|mhcii|seq2072
antigen150|O50581|HE681097.1|mhcii|seq755	antigen150|O50581|HE681097.1|mhcii|seq755
antigen150|O50581|HE681097.1|mhcii|seq755	antigen150|O50581|HE681097.1|mhcii|seq756
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq212
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1598
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq210
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1596
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1202
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1200
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1201
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1203
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1204
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1205
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq211
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1597
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq213
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1599
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq150
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1110
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq151
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq215
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1601
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1803
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq2086
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1832
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq214
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1600
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1113
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq154
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1111
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq152
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq1112
antigen150|O50581|HE681097.1|mhcii|seq212	antigen150|O50581|HE681097.1|mhcii|seq153
antigen150|O50581|HE681097.1|mhcii|seq372	antigen150|O50581|HE681097.1|mhcii|seq372
antigen150|O50581|HE681097.1|mhcii|seq1140	antigen150|O50581|HE681097.1|mhcii|seq1140
antigen150|O50581|HE681097.1|mhcii|seq1140	antigen150|O50581|HE681097.1|mhcii|seq1645
antigen150|O50581|HE681097.1|mhcii|seq1492	antigen150|O50581|HE681097.1|mhcii|seq1492
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1908
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq801
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq802
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq803
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1906
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1907
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1876
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq181
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1877
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1909
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq182
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1910
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq183
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq184
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq2044
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1820
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq2045
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1821
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq2046
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1822
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq800
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq2043
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1819
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq180
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq532
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq529
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq530
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq531
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq533
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq534
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq535
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq2041
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1817
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq2042
antigen150|O50581|HE681097.1|mhcii|seq1908	antigen150|O50581|HE681097.1|mhcii|seq1818
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq469
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq470
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq198
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq196
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq197
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq199
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq18
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq19
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq819
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq820
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq468
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq694
antigen150|O50581|HE681097.1|mhcii|seq469	antigen150|O50581|HE681097.1|mhcii|seq693
