antigen198|Q9ZEH3|CP002114.3|mhcii|seq1	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4027
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4029
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4030
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6496
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8448
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5701
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1213
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1210
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1211
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1212
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1214
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1215
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1216
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8446
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6498	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8447
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5153
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6561
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5154
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5155
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6563
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6564
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4526
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4527
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6229
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6230
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6231
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq856
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6232
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq825
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq857
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq826
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq858
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq827
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq859
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3227
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq828
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq860
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3228
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq829
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3229
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5151
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6559
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4960
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5152
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6562	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6560
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6689
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7137
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8577
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7138
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8578
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7139
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8579
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7140
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8580
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6790
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6791
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7975
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1480
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6760
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6792
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7976
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1481
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6345
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6761
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6793
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7977
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6762
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6794
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7978
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6763
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6795
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7979
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8203
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6764
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7980
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8204
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6765
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8205
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6671
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6672
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6673
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6674
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8082
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6675
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8083
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8084
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8085
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6685
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6686
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6687
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7135
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8575
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6688
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7136
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6690	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8576
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7809
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7811
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7812
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq873
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8169
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq874
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq875
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq876
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq877
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7806
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7807
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6144
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7808
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3453
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7465
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8049
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7810	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3093
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2497
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8129
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq546
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2498
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq547
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2499
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8099
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq548
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2500
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7300
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8100
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq549
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2501
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7301
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7302
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6823
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7303
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6824
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7304
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5097
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6825
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7305
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5098
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5099
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5100
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5101
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq207
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq208
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq209
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq210
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2002
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2003
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2004
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1656
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1657
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1658
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1659
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1660
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1661
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8125
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5790
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8126
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8127
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8130	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8128
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq195
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq193
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5377
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq194
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5378
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5379
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3973
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3974
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq103
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3975
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq104
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3976
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq105
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3977
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3978
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4586
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4587
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4588
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4589
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq14
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4590
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8110
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq15
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4591
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8111
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8112
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8113
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8114
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8115
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4053
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7030
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7031
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5112
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7032
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5113
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7033
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2394
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5114
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7034
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2395
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5115
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7035
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2396
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5116
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2397
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq190
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5374
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq191
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5375
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq192
antigen198|Q9ZEH3|CP002114.3|mhcii|seq195	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5376
antigen198|Q9ZEH3|CP002114.3|mhcii|seq451	antigen198|Q9ZEH3|CP002114.3|mhcii|seq451
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq611
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq609
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq610
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2306
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2307
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq325
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq326
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8230
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq327
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4871
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7751
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8231
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq328
antigen198|Q9ZEH3|CP002114.3|mhcii|seq611	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4872
