antigen76|Q5HGQ3|BA000018.3|mhcii|seq1346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1346
antigen76|Q5HGQ3|BA000018.3|mhcii|seq325	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1544
antigen76|Q5HGQ3|BA000018.3|mhcii|seq325	antigen76|Q5HGQ3|BA000018.3|mhcii|seq253
antigen76|Q5HGQ3|BA000018.3|mhcii|seq325	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1545
antigen76|Q5HGQ3|BA000018.3|mhcii|seq325	antigen76|Q5HGQ3|BA000018.3|mhcii|seq255
antigen76|Q5HGQ3|BA000018.3|mhcii|seq325	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1547
antigen76|Q5HGQ3|BA000018.3|mhcii|seq325	antigen76|Q5HGQ3|BA000018.3|mhcii|seq320
antigen76|Q5HGQ3|BA000018.3|mhcii|seq389	antigen76|Q5HGQ3|BA000018.3|mhcii|seq389
antigen76|Q5HGQ3|BA000018.3|mhcii|seq389	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1549
antigen76|Q5HGQ3|BA000018.3|mhcii|seq613	antigen76|Q5HGQ3|BA000018.3|mhcii|seq613
antigen76|Q5HGQ3|BA000018.3|mhcii|seq613	antigen76|Q5HGQ3|BA000018.3|mhcii|seq614
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq997
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq993
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq994
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq995
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq996
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq998
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq199
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq999
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq200
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1352
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq201
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1353
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq202
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1354
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq203
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1355
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq204
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq620
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1356
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq621
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1357
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1358
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq858
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1618
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq859
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1619
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq860
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1620
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq573
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq861
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1621
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq126
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq574
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq575
antigen76|Q5HGQ3|BA000018.3|mhcii|seq997	antigen76|Q5HGQ3|BA000018.3|mhcii|seq576
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1093	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1093
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1378
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq99
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1379
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq228
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1380
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq229
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq230
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1382
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq231
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq366
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq367
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1811
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1812
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1333
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1813
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq630
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1334
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq631
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1335
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq632
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1336
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq633
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1381	antigen76|Q5HGQ3|BA000018.3|mhcii|seq634
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1541	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1541
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1541	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1542
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1003	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1003
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1451	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1451
antigen76|Q5HGQ3|BA000018.3|mhcii|seq76	antigen76|Q5HGQ3|BA000018.3|mhcii|seq76
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq524
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq374
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq439
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1094
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1095
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1096
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1097
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq523
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1108
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq437
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1109
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq438
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1110
antigen76|Q5HGQ3|BA000018.3|mhcii|seq524	antigen76|Q5HGQ3|BA000018.3|mhcii|seq440
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1168	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1168
antigen76|Q5HGQ3|BA000018.3|mhcii|seq209	antigen76|Q5HGQ3|BA000018.3|mhcii|seq209
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq689
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq424
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq688
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq690
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq691
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq692
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq423
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq422
antigen76|Q5HGQ3|BA000018.3|mhcii|seq689	antigen76|Q5HGQ3|BA000018.3|mhcii|seq748
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1677
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1424
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1676
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1426
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1678
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq962
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq961
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq963
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq135
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq47
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq540
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq541
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq542
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq543
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq959
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq544
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq960
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq751
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1673
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1674
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1675
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq749
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq750
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1422
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1423
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq752
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq539
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1425	antigen76|Q5HGQ3|BA000018.3|mhcii|seq538
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1747	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1747
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1747	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1688
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1332	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1332
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1332	antigen76|Q5HGQ3|BA000018.3|mhcii|seq628
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1332	antigen76|Q5HGQ3|BA000018.3|mhcii|seq629
antigen76|Q5HGQ3|BA000018.3|mhcii|seq149	antigen76|Q5HGQ3|BA000018.3|mhcii|seq149
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq181
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq179
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq180
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq182
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq183
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq330
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1702
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq329
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq331
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq332
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq333
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1392
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1391
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1393
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1394
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1395
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1778
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1777
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1779
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1780
antigen76|Q5HGQ3|BA000018.3|mhcii|seq181	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1781
antigen76|Q5HGQ3|BA000018.3|mhcii|seq853	antigen76|Q5HGQ3|BA000018.3|mhcii|seq853
antigen76|Q5HGQ3|BA000018.3|mhcii|seq853	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1613
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq885
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq883
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq884
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq886
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq887
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq888
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq273
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq271
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq272
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq274
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq275
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq276
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq913
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq914
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1138
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq915
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1141
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1139
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1140
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1142
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1143
antigen76|Q5HGQ3|BA000018.3|mhcii|seq885	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1144
antigen76|Q5HGQ3|BA000018.3|mhcii|seq118	antigen76|Q5HGQ3|BA000018.3|mhcii|seq118
antigen76|Q5HGQ3|BA000018.3|mhcii|seq118	antigen76|Q5HGQ3|BA000018.3|mhcii|seq119
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq726
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1217
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1218
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1219
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1220
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1221
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq710
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1222
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq711
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1223
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1291
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1292
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1293
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1294
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1231
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1295
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1232
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1296
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1233
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1297
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1234
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq723
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1235
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1459
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq724
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq725
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq727
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1367
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq728
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1368
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq729
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1369
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq730
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1370
antigen76|Q5HGQ3|BA000018.3|mhcii|seq726	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1371
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq758
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq546
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq966
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq434
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq435
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq755
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1427
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1679
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq756
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1428
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1680
antigen76|Q5HGQ3|BA000018.3|mhcii|seq758	antigen76|Q5HGQ3|BA000018.3|mhcii|seq757
